Dataset;X;Y;Label type;Label
english-assembly-six;-8.603936000000001;8.753382;Descrete;sad
english-assembly-six;6.954917;-9.550537;Descrete;sad
english-assembly-six;15.007676000000002;-13.57129;Descrete;sad
english-assembly-six;3.911033;-19.906816;Descrete;sad
english-assembly-six;8.72189;3.059948;Descrete;neu
english-assembly-six;12.163486500000001;4.7775846;Descrete;hap
english-assembly-six;-1.0022079;-9.980006;Descrete;sad
english-assembly-six;-1.7204853;16.295776;Descrete;hap
english-assembly-six;1.1288214;-0.5516935000000001;Descrete;ang
english-assembly-six;0.57199204;14.197860999999998;Descrete;ang
english-assembly-six;19.92825;-6.7757807;Descrete;ang
english-assembly-six;2.1419995;12.601005;Descrete;ang
english-assembly-six;-10.50423;3.1225395000000002;Descrete;neu
english-assembly-six;-3.7337527;14.185751999999999;Descrete;hap
english-assembly-six;15.274626999999999;-1.9636964;Descrete;ang
english-assembly-six;0.44737992;-1.7227631;Descrete;sad
english-assembly-six;-12.825288;-2.780243;Descrete;sad
english-assembly-six;-20.615885000000002;-0.5946776;Descrete;sad
english-assembly-six;-6.0899285999999995;13.162535;Descrete;dis
english-assembly-six;-21.18224;5.6036825;Descrete;neu
english-assembly-six;-13.75203;7.2745633000000005;Descrete;sad
english-assembly-six;7.597163;-16.928137;Descrete;fea
english-assembly-six;-1.5106245;1.486559;Descrete;neu
english-assembly-six;-10.8285;-5.1274343;Descrete;hap
english-assembly-six;3.6771247000000002;-19.846535;Descrete;neu
english-assembly-six;-9.044286999999999;8.678162;Descrete;neu
english-assembly-six;7.707685000000001;-9.577064;Descrete;neu
english-assembly-six;-5.1811147;3.2978685;Descrete;sad
english-assembly-six;-9.421256;9.003964;Descrete;sad
english-assembly-six;-17.8228;-7.642879;Descrete;fea
english-assembly-six;-19.226889;-5.7074489999999996;Descrete;sad
english-assembly-six;-4.600236;8.301103;Descrete;neu
english-assembly-six;6.1971435999999995;15.260135;Descrete;ang
english-assembly-six;-1.5583488;1.423233;Descrete;sad
english-assembly-six;8.922017;-9.573866;Descrete;ang
english-assembly-six;7.396644;1.9437745;Descrete;ang
english-assembly-six;9.273475;4.041211;Descrete;ang
english-assembly-six;-1.1283136999999999;-10.031319;Descrete;neu
english-assembly-six;7.039114;3.244654;Descrete;ang
english-assembly-six;-7.628446;-0.8576277;Descrete;hap
english-assembly-six;10.591749;-7.499647;Descrete;dis
english-assembly-six;-17.813670000000002;-2.0563214;Descrete;neu
english-assembly-six;-3.7035453;12.450206;Descrete;hap
english-assembly-six;-10.5606;-0.91232175;Descrete;hap
english-assembly-six;0.3314977;14.43774;Descrete;ang
english-assembly-six;-8.299586;1.7470107;Descrete;dis
english-assembly-six;-7.559435000000001;7.688555;Descrete;sad
english-assembly-six;-18.200727;-0.7607425999999999;Descrete;neu
english-assembly-six;-7.101414;13.127626000000001;Descrete;ang
english-assembly-six;6.868291999999999;-15.4778805;Descrete;ang
english-assembly-six;15.550007;-12.846227;Descrete;dis
english-assembly-six;-15.382848999999998;1.039355;Descrete;neu
english-assembly-six;-1.1407857;-1.0096204;Descrete;hap
english-assembly-six;-3.840327;10.295928;Descrete;ang
english-assembly-six;-3.7607255;3.6091952000000003;Descrete;neu
english-assembly-six;-13.461369;-4.254936;Descrete;dis
english-assembly-six;1.1420752;13.222454999999998;Descrete;ang
english-assembly-six;-12.027351;-2.519504;Descrete;sad
english-assembly-six;-13.075838000000001;-0.6783504;Descrete;neu
english-assembly-six;6.206555000000001;1.8885888;Descrete;sad
english-assembly-six;-3.4961126000000005;2.9645567;Descrete;sad
english-assembly-six;-3.9887477999999996;3.5922828;Descrete;sad
english-assembly-six;-8.541497;8.571028;Descrete;sad
english-assembly-six;8.509841;6.071812;Descrete;ang
english-assembly-six;-8.984581;2.7995465;Descrete;dis
english-assembly-six;-17.545485;-3.7288342000000005;Descrete;sad
english-assembly-six;-11.031168;0.83238125;Descrete;sad
english-assembly-six;-3.8397093;2.3728254;Descrete;sad
english-assembly-six;-7.657759700000001;1.4426008;Descrete;hap
english-assembly-six;-13.604606;-1.6486883;Descrete;fea
english-assembly-six;-15.258583999999999;-3.0452783;Descrete;hap
english-assembly-six;-0.62010986;14.655659;Descrete;ang
english-assembly-six;20.729603;-5.317643599999999;Descrete;hap
english-assembly-six;6.1416580000000005;-18.085511999999998;Descrete;ang
english-assembly-six;-15.019554000000001;-2.0152497;Descrete;dis
english-assembly-six;-11.211468;1.5180316;Descrete;sad
english-assembly-six;-9.846374;13.083254;Descrete;neu
english-assembly-six;-5.1912655999999995;11.594403;Descrete;hap
english-assembly-six;-17.498913;0.6412380999999999;Descrete;neu
english-assembly-six;7.5872827;-17.201504;Descrete;fea
english-assembly-six;15.767723000000002;-2.1051113999999997;Descrete;fea
english-assembly-six;-11.932278;-3.771825;Descrete;sad
english-assembly-six;4.5481110000000005;14.448501;Descrete;hap
english-assembly-six;12.77045;9.031185;Descrete;hap
english-assembly-six;-1.9391197;12.066931;Descrete;hap
english-assembly-six;-1.5184312;9.455239;Descrete;hap
english-assembly-six;-8.97219;-1.6638311999999997;Descrete;neu
english-assembly-six;-6.014241999999999;7.0216436;Descrete;sad
english-assembly-six;6.224093;1.7298838;Descrete;neu
english-assembly-six;3.6871977;16.915844;Descrete;ang
english-assembly-six;-9.313496;3.6689317000000004;Descrete;fea
english-assembly-six;-1.4305252;12.720177;Descrete;dis
english-assembly-six;-14.394904;-1.686218;Descrete;dis
english-assembly-six;-11.217137;0.020514835;Descrete;neu
english-assembly-six;-8.958715;-1.4283436999999999;Descrete;fea
english-assembly-six;-12.695208000000001;-0.99893427;Descrete;fea
english-assembly-six;0.48903644;-17.596676000000002;Descrete;sad
english-assembly-six;-10.941902;1.9922191000000002;Descrete;neu
english-assembly-six;2.7141705000000003;-15.443883999999999;Descrete;dis
english-assembly-six;8.889003;-10.075925999999999;Descrete;sad
english-assembly-six;3.9688773;-1.4401902;Descrete;ang
english-assembly-six;11.245339;8.660436;Descrete;ang
english-assembly-six;9.983789;3.4891567;Descrete;neu
english-assembly-six;1.7137852999999998;-18.51164;Descrete;neu
english-assembly-six;4.415598;-1.0834082;Descrete;ang
english-assembly-six;-0.31739718;4.7507795999999995;Descrete;sad
english-assembly-six;11.396512;-3.221285;Descrete;fea
english-assembly-six;-10.080453;3.6660883;Descrete;fea
english-assembly-six;0.52070236;16.327171;Descrete;fea
english-assembly-six;-13.010143;7.9568686;Descrete;sad
english-assembly-six;0.7631266999999999;13.082322999999999;Descrete;fea
english-assembly-six;7.100535000000001;6.5924535;Descrete;ang
english-assembly-six;5.6535187;15.43125;Descrete;fea
english-assembly-six;19.629054999999997;-6.743630400000001;Descrete;ang
english-assembly-six;-2.170201;11.394594;Descrete;hap
english-assembly-six;-5.7990129999999995;13.105761;Descrete;fea
english-assembly-six;0.86402494;7.288361999999999;Descrete;ang
english-assembly-six;-15.538337;1.7236663;Descrete;fea
english-assembly-six;5.253075;1.6176747;Descrete;neu
english-assembly-six;-20.57116;-0.9723556000000001;Descrete;dis
english-assembly-six;-17.074036;-3.668336;Descrete;dis
english-assembly-six;-15.158075;1.9862252;Descrete;neu
english-assembly-six;6.722241;-3.4198797;Descrete;neu
english-assembly-six;-4.214037;5.6215167;Descrete;ang
english-assembly-six;1.2782347;14.973797;Descrete;fea
english-assembly-six;19.591225;-5.467429;Descrete;hap
english-assembly-six;11.24041;-6.6527667;Descrete;fea
english-assembly-six;-1.1870774;-10.015212;Descrete;neu
english-assembly-six;-11.135176;3.2073946;Descrete;fea
english-assembly-six;-13.923053;6.0445614;Descrete;ang
english-assembly-six;-8.766152;-3.421814;Descrete;ang
english-assembly-six;-3.2662666000000002;-2.3065947999999996;Descrete;neu
english-assembly-six;10.615549;5.1195316;Descrete;ang
english-assembly-six;10.953331;-8.356538;Descrete;hap
english-assembly-six;-2.4937174;1.3946445;Descrete;sad
english-assembly-six;-2.0270321;14.113045000000001;Descrete;ang
english-assembly-six;-9.39279;-3.4919968;Descrete;neu
english-assembly-six;-13.361125;8.283702;Descrete;sad
english-assembly-six;-2.0867898;3.3110926;Descrete;neu
english-assembly-six;-0.27659333;0.41030088;Descrete;neu
english-assembly-six;12.258181;-17.044897;Descrete;sad
english-assembly-six;-7.980529;7.324019;Descrete;neu
english-assembly-six;9.577995;-9.256022;Descrete;fea
english-assembly-six;4.4512730000000005;-0.6369769000000001;Descrete;hap
english-assembly-six;-16.673161999999998;-2.7216713;Descrete;sad
english-assembly-six;-2.0954297;-0.92213607;Descrete;sad
english-assembly-six;7.083519;16.194134;Descrete;ang
english-assembly-six;13.671998;10.135359;Descrete;ang
english-assembly-six;1.1503811000000002;-16.141735;Descrete;dis
english-assembly-six;4.049524;-15.795114499999999;Descrete;hap
english-assembly-six;-5.1496778;13.230854999999998;Descrete;dis
english-assembly-six;8.595189999999999;10.836344;Descrete;ang
english-assembly-six;4.0120316;5.3333892999999994;Descrete;ang
english-assembly-six;4.0068589999999995;-19.794909;Descrete;dis
english-assembly-six;15.761536999999999;-12.420612;Descrete;dis
english-assembly-six;4.006057;12.634385;Descrete;ang
english-assembly-six;-17.793308;-1.5629793;Descrete;sad
english-assembly-six;8.745722;-9.620379;Descrete;hap
english-assembly-six;7.557453999999999;4.5467825;Descrete;neu
english-assembly-six;7.8597784;2.8052759999999997;Descrete;neu
english-assembly-six;2.522953;17.018381;Descrete;ang
english-assembly-six;13.098358000000001;-14.82339;Descrete;neu
english-assembly-six;-17.187035;-6.3560114;Descrete;hap
english-assembly-six;0.6729118000000001;16.857689999999998;Descrete;fea
english-assembly-six;6.882021000000001;-7.74338;Descrete;fea
english-assembly-six;-11.959626;-8.5911455;Descrete;hap
english-assembly-six;6.3671627;-0.95887375;Descrete;ang
english-assembly-six;-8.05757;-1.1049796;Descrete;ang
english-assembly-six;-8.560429;-0.075887136;Descrete;fea
english-assembly-six;1.714979;-18.234604;Descrete;neu
english-assembly-six;-1.0629965000000001;-9.968608999999999;Descrete;neu
english-assembly-six;9.018978;-8.222749;Descrete;fea
english-assembly-six;-4.007889;-2.944624;Descrete;sad
english-assembly-six;-13.427021;-3.2930032999999996;Descrete;fea
english-assembly-six;19.804707999999998;-6.9939089999999995;Descrete;ang
english-assembly-six;4.4447722;6.255173;Descrete;neu
english-assembly-six;2.7070007;3.3829567000000003;Descrete;sad
english-assembly-six;3.7577307;13.616738;Descrete;ang
english-assembly-six;-15.857921;2.7420682999999997;Descrete;dis
english-assembly-six;-16.538477;-0.6855256;Descrete;dis
english-assembly-six;15.491570000000001;-1.4088426;Descrete;ang
english-assembly-six;19.736917000000002;-6.656424;Descrete;ang
english-assembly-six;3.2250187;-17.19783;Descrete;dis
english-assembly-six;-7.6956973;6.8700795;Descrete;neu
english-assembly-six;12.302961999999999;-17.309245999999998;Descrete;sad
english-assembly-six;10.995377000000001;-9.305436;Descrete;neu
english-assembly-six;19.661226;-4.3755975;Descrete;fea
english-assembly-six;11.94465;-17.414614;Descrete;sad
english-assembly-six;-10.817936999999999;-3.7001057;Descrete;neu
english-assembly-six;-4.481252;-1.1246835;Descrete;sad
english-assembly-six;-10.832707000000001;7.179571000000001;Descrete;neu
english-assembly-six;-18.882639;-6.372421299999999;Descrete;dis
english-assembly-six;11.455409;-17.505205;Descrete;sad
english-assembly-six;19.463615;-5.1208089999999995;Descrete;fea
english-assembly-six;-18.17809;2.1546822;Descrete;dis
english-assembly-six;-0.8827815;1.15352;Descrete;neu
english-assembly-six;6.6385464999999995;-9.839853999999999;Descrete;dis
english-assembly-six;4.4164577000000005;4.6764126;Descrete;sad
english-assembly-six;-10.614419;3.4595733;Descrete;sad
english-assembly-six;9.334826;0.68782187;Descrete;neu
english-assembly-six;4.629608;15.896170999999999;Descrete;ang
english-assembly-six;-12.626776;-1.6388482;Descrete;fea
english-assembly-six;20.840776;-5.368204;Descrete;hap
english-assembly-six;-4.0829096;-2.0020792000000003;Descrete;hap
english-assembly-six;-9.983633;-0.12103742;Descrete;ang
english-assembly-six;-1.6303201;11.986405;Descrete;hap
english-assembly-six;19.816195;-6.99556;Descrete;ang
english-assembly-six;-19.566679999999998;-2.4943869999999997;Descrete;sad
english-assembly-six;-12.737233;-1.9956517;Descrete;sad
english-assembly-six;-5.3825283;2.1959633999999997;Descrete;sad
english-assembly-six;4.1341395;13.61725;Descrete;ang
english-assembly-six;6.5574636;6.3595524;Descrete;sad
english-assembly-six;-4.332481;-1.2485479;Descrete;neu
english-assembly-six;-12.0821;-6.654176;Descrete;dis
english-assembly-six;7.5531435;2.1083097;Descrete;ang
english-assembly-six;-15.68474;-5.419242;Descrete;neu
english-assembly-six;6.52806;-16.337383;Descrete;ang
english-assembly-six;6.6903667;4.965247;Descrete;neu
english-assembly-six;3.6968346;-19.886195999999998;Descrete;neu
english-assembly-six;4.429066000000001;5.06798;Descrete;hap
english-assembly-six;11.757545;5.490803;Descrete;ang
english-assembly-six;-20.923351;-0.10463936;Descrete;sad
english-assembly-six;3.583918;-6.277064299999999;Descrete;sad
english-assembly-six;14.068051;9.715879;Descrete;ang
english-assembly-six;-11.005111;0.1627818;Descrete;neu
english-assembly-six;-3.2812102;-10.729517;Descrete;ang
english-assembly-six;6.952464999999999;3.5040543;Descrete;ang
english-assembly-six;7.0063844;-8.764046;Descrete;fea
english-assembly-six;-10.223435;0.70969677;Descrete;dis
english-assembly-six;7.355607000000001;1.1673652;Descrete;neu
english-assembly-six;15.550795;-13.170534;Descrete;dis
english-assembly-six;-4.03416;2.9757435;Descrete;neu
english-assembly-six;10.073547;7.836445299999999;Descrete;ang
english-assembly-six;-9.141785;-6.571094500000001;Descrete;ang
english-assembly-six;-3.1998935;1.6739045;Descrete;hap
english-assembly-six;-5.344824299999999;11.065612;Descrete;hap
english-assembly-six;-21.183231;5.597739700000001;Descrete;sad
english-assembly-six;-9.246715;11.505278;Descrete;ang
english-assembly-six;12.266327;6.720928999999999;Descrete;ang
english-assembly-six;-8.780897999999999;6.827897500000001;Descrete;ang
english-assembly-six;15.572354;-12.782358;Descrete;dis
english-assembly-six;-9.078956;-2.8001873;Descrete;fea
english-assembly-six;-19.608145;0.40653655;Descrete;dis
english-assembly-six;-21.014395;-6.664378599999999;Descrete;fea
english-assembly-six;8.019095;0.82546073;Descrete;ang
english-assembly-six;19.950067999999998;-4.2192154;Descrete;fea
english-assembly-six;7.418396;-16.950619;Descrete;fea
english-assembly-six;-18.147114000000002;-2.7481065;Descrete;fea
english-assembly-six;20.28995;-6.679710000000001;Descrete;ang
english-assembly-six;-13.045655;-4.210849;Descrete;fea
english-assembly-six;-9.36983;-0.8151189;Descrete;neu
english-assembly-six;15.547827999999999;-12.777783;Descrete;dis
english-assembly-six;20.78002;-5.819725;Descrete;hap
english-assembly-six;-11.321922;1.959285;Descrete;hap
english-assembly-six;5.473740599999999;4.6412625;Descrete;sad
english-assembly-six;-9.49059;8.56967;Descrete;sad
english-assembly-six;7.1426315;-18.139495999999998;Descrete;fea
english-assembly-six;7.396525;-16.946995;Descrete;fea
english-assembly-six;-8.225921000000001;0.888652;Descrete;sad
english-assembly-six;11.442219;1.8998891;Descrete;neu
english-assembly-six;-18.275617999999998;-6.811545;Descrete;fea
english-assembly-six;2.4519446;1.2654849;Descrete;hap
english-assembly-six;-11.176328999999999;-2.5412357000000005;Descrete;dis
english-assembly-six;-10.671003;4.2582726;Descrete;hap
english-assembly-six;1.280609;4.7340684;Descrete;ang
english-assembly-six;3.098864;4.297635;Descrete;sad
english-assembly-six;-4.127633;3.6499373999999998;Descrete;neu
english-assembly-six;-3.8119892999999996;-10.930397;Descrete;fea
english-assembly-six;3.7032712;13.696508999999999;Descrete;ang
english-assembly-six;1.9913290000000001;-17.723814;Descrete;neu
english-assembly-six;2.0467913;-2.1998987000000003;Descrete;ang
english-assembly-six;1.7248298999999998;-18.519585;Descrete;neu
english-assembly-six;-5.967258;10.610205;Descrete;hap
english-assembly-six;6.2472606;-3.4233663;Descrete;ang
english-assembly-six;4.1136184;6.7180734;Descrete;hap
english-assembly-six;0.6511378000000001;-0.5979639;Descrete;ang
english-assembly-six;3.0563974;-0.06279365;Descrete;neu
english-assembly-six;13.931571;-14.253480999999999;Descrete;neu
english-assembly-six;-17.335302;1.7291521;Descrete;neu
english-assembly-six;7.6251254;-17.100315;Descrete;fea
english-assembly-six;-3.3106527000000003;4.5961127;Descrete;neu
english-assembly-six;-16.377028;-1.8553998;Descrete;neu
english-assembly-six;6.4755616;-9.439193;Descrete;dis
english-assembly-six;-10.087788;-1.2214203000000001;Descrete;dis
english-assembly-six;-2.0301569;14.349956;Descrete;hap
english-assembly-six;-14.535507999999998;1.1415737;Descrete;neu
english-assembly-six;-13.543372;7.780317299999999;Descrete;sad
english-assembly-six;5.9646153;3.4037971;Descrete;ang
english-assembly-six;-15.178946;1.7753322;Descrete;neu
english-assembly-six;19.340398999999998;-4.632274;Descrete;fea
english-assembly-six;7.692677499999999;4.0907183;Descrete;neu
english-assembly-six;-10.422493;2.0810525;Descrete;neu
english-assembly-six;9.71152;7.484733;Descrete;hap
english-assembly-six;-11.256996000000001;-0.26787454;Descrete;sad
english-assembly-six;2.7247174;11.244387;Descrete;fea
english-assembly-six;-12.293357;-0.96305734;Descrete;sad
english-assembly-six;5.526454;5.0802255;Descrete;neu
english-assembly-six;-12.658401;7.4509134;Descrete;neu
english-assembly-six;13.147635000000001;8.876905;Descrete;hap
english-assembly-six;0.15812711;-2.3936433999999998;Descrete;neu
english-assembly-six;-11.854996;-2.1678536;Descrete;sad
english-assembly-six;1.9126405;2.1495092000000002;Descrete;sad
english-assembly-six;5.832758;5.580036;Descrete;neu
english-assembly-six;-9.815594;-0.41784954;Descrete;ang
english-assembly-six;14.823453;-1.3156371999999998;Descrete;ang
english-assembly-six;-18.30034;-2.2278423;Descrete;fea
english-assembly-six;-17.972458;2.0419926999999998;Descrete;sad
english-assembly-six;-3.7926589999999996;-10.864452;Descrete;hap
english-assembly-six;-16.412916;-1.8062488999999997;Descrete;neu
english-assembly-six;-10.982689;-7.013231299999999;Descrete;hap
english-assembly-six;1.4482242;5.4254475;Descrete;hap
english-assembly-six;-18.640210999999997;-1.1062363000000002;Descrete;hap
english-assembly-six;1.6888231;-1.20044;Descrete;neu
english-assembly-six;-16.267857;1.0238664000000002;Descrete;fea
english-assembly-six;-0.93905765;15.205156;Descrete;hap
english-assembly-six;-15.349923;4.021044;Descrete;dis
english-assembly-six;12.240986;-17.501542999999998;Descrete;sad
english-assembly-six;-10.506644;1.0285683;Descrete;hap
english-assembly-six;12.889385;-15.079372;Descrete;neu
english-assembly-six;-18.099420000000002;-7.7223005;Descrete;sad
english-assembly-six;-17.077353;-2.9972506;Descrete;neu
english-assembly-six;-19.609144;2.241755;Descrete;dis
english-assembly-six;3.3775706;-2.5256583999999997;Descrete;hap
english-assembly-six;-7.888535000000001;7.5255694;Descrete;hap
english-assembly-six;7.622766;6.4894843;Descrete;ang
english-assembly-six;-18.640232;-1.5459771;Descrete;neu
english-assembly-six;6.5822973;-16.150373000000002;Descrete;ang
english-assembly-six;16.24537;-11.163091;Descrete;dis
english-assembly-six;-4.5567307;2.537925;Descrete;sad
english-assembly-six;-12.50328;-5.2336693;Descrete;fea
english-assembly-six;1.9521096999999998;16.422825;Descrete;fea
english-assembly-six;-5.6558212999999995;4.8769584;Descrete;neu
english-assembly-six;-1.8067209;5.9141645;Descrete;sad
english-assembly-six;-10.570659;1.4355555;Descrete;neu
english-assembly-six;4.770139;5.339738400000001;Descrete;neu
english-assembly-six;15.493777;-2.4656866;Descrete;fea
english-assembly-six;2.7484465;-16.094114;Descrete;dis
english-assembly-six;3.726457;-19.911453;Descrete;neu
english-assembly-six;7.004614;-15.825524;Descrete;ang
english-assembly-six;-17.842968;-7.023186;Descrete;sad
english-assembly-six;-8.53107;2.5735877;Descrete;sad
english-assembly-six;5.9160010000000005;4.724917400000001;Descrete;sad
english-assembly-six;6.541706;-16.366585;Descrete;ang
english-assembly-six;-10.6486635;0.10863852;Descrete;dis
english-assembly-six;-18.240084;-5.7828717;Descrete;sad
english-assembly-six;19.396563;-4.7926426;Descrete;fea
english-assembly-six;18.469887;-6.6428614;Descrete;ang
english-assembly-six;7.595188;6.714135000000001;Descrete;hap
english-assembly-six;4.368231;6.998587599999999;Descrete;sad
english-assembly-six;-16.318356;1.374535;Descrete;neu
english-assembly-six;-17.716566;3.4365370000000004;Descrete;fea
english-assembly-six;-4.0475492;13.617289000000001;Descrete;hap
english-assembly-six;4.0740356;4.4305916;Descrete;neu
english-assembly-six;7.616183;6.1822124;Descrete;sad
english-assembly-six;-12.363681;-2.7925767999999995;Descrete;fea
english-assembly-six;7.905748;-16.581392;Descrete;fea
english-assembly-six;12.698089;-17.238129999999998;Descrete;sad
english-assembly-six;-3.012009;3.3411627;Descrete;sad
english-assembly-six;-11.73453;1.0225992;Descrete;neu
english-assembly-six;-14.435554000000002;3.6081754999999998;Descrete;dis
english-assembly-six;5.635408999999999;16.921476000000002;Descrete;ang
english-assembly-six;-1.6080741000000003;7.9421387;Descrete;ang
english-assembly-six;0.29573804;-17.573586;Descrete;sad
english-assembly-six;-3.9924052000000003;-10.9534235;Descrete;ang
english-assembly-six;-2.271954;10.310625;Descrete;ang
english-assembly-six;3.77394;0.050402265;Descrete;hap
english-assembly-six;9.351692;-8.48845;Descrete;hap
english-assembly-six;-11.641910000000001;1.6046748;Descrete;sad
english-assembly-six;-2.2787297000000004;1.3951188;Descrete;neu
english-assembly-six;10.981860000000001;-9.628392;Descrete;dis
english-assembly-six;4.059891;-19.791988;Descrete;dis
english-assembly-six;11.033235000000001;-9.537134;Descrete;sad
english-assembly-six;12.728728;-2.3405404;Descrete;ang
english-assembly-six;0.30949166;16.273207;Descrete;hap
english-assembly-six;9.473127999999999;6.8170839999999995;Descrete;ang
english-assembly-six;-15.607592000000002;0.6773477;Descrete;hap
english-assembly-six;4.852139;5.11528;Descrete;ang
english-assembly-six;-3.8335937999999996;-10.875874000000001;Descrete;fea
english-assembly-six;-8.944127;2.0158840000000002;Descrete;hap
english-assembly-six;-3.8453616999999998;13.971067000000001;Descrete;hap
english-assembly-six;-0.8506273999999999;12.347961999999999;Descrete;hap
english-assembly-six;0.42044646;12.678413;Descrete;fea
english-assembly-six;-17.310541;4.724726;Descrete;dis
english-assembly-six;11.064464;7.8041789999999995;Descrete;ang
english-assembly-six;13.10701;-14.792035;Descrete;neu
english-assembly-six;7.6136637;6.290758;Descrete;ang
english-assembly-six;2.6568104999999997;5.102433;Descrete;neu
english-assembly-six;1.2790171000000001;3.0230782000000005;Descrete;neu
english-assembly-six;9.081669;10.621409;Descrete;ang
english-assembly-six;-16.50609;2.0796835;Descrete;dis
english-assembly-six;-11.761447;1.3917545;Descrete;hap
