name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'DC_h13';0.000000;3.675460e+001;2.144728e-001;3.208625e+001;3.584390e+001;3.882164e+001;6.735394e+000;1.943582e+002;1.251775e+002;2.553868e+001;8.631660e+000;1.372314e+000;9.529538e-001;1.529928e-001;8.124127e-001;2.467912e+000;2.314919e+000;2.380761e+001;1.438947e+001;2.193703e+001;8.627872e+000;1.599820e+000;1.204942e+000;2.711938e+001;6.748598e-001;9.658862e+000;1.270246e+000;1.606144e+001;9.482614e-001;1.225825e+001;1.171710e+000;5.067402e-002;1.107990e+000;1.473285e+000;8.838708e-001;9.264221e+000;3.809787e-001;9.845203e+000;1.197426e+000;2.336761e+001;4.999583e-001;6.090573e+002;3.721298e-001;1.202176e+003;2.199374e-001;-8.496614e+001;-1.082278e+000;1.712752e+003;1.574825e-001;8.696099e+002;3.997918e-001;-8.370164e+001;-1.001344e+000;2.712594e+003;1.373435e-001;8.784630e+002;5.128892e-001;-8.513700e+001;-9.600828e-001;-2.071511e+001;-3.733810e-001;2.790813e+001;3.264910e-001;-3.124103e-002;-1.716384e+000;-2.885503e-002;-6.040131e-001;2.442045e+000;7.989922e-001;3.143401e+001;6.582806e-001;7.822846e+000;1.851534e+000;1.614485e+001;1.145757e+000;1.144096e+001;1.454846e+000;-3.826637e+001;5.182944e+001;-1.233968e-001;-7.336934e-003;1.333533e-001;2.909091e+000;2.222222e+000;2.833333e-001;2.167692e-001;1.700000e-001;1.666133e-001;-1.408762e+001
'DC_h14';0.000000;3.370547e+001;1.316905e-001;3.019738e+001;3.390690e+001;3.679342e+001;6.596033e+000;2.646361e+002;6.069714e+002;7.719868e+001;5.078098e+001;1.458339e+000;8.464921e-001;1.639576e-001;1.247659e+000;2.420540e+000;2.256582e+000;2.362092e+001;1.171639e+001;2.231967e+001;1.062991e+001;1.909015e+000;1.149962e+000;3.222234e+001;4.698127e-001;1.266065e+001;9.530542e-001;1.918608e+001;8.580712e-001;1.039670e+001;1.071812e+000;4.086814e-002;2.040451e+000;1.241319e+000;1.001895e+000;9.183685e+000;3.201326e-001;1.128791e+001;1.080694e+000;2.909593e+001;4.359517e-001;5.599753e+002;3.475342e-001;1.255933e+003;1.902737e-001;-6.675337e+001;-1.261776e+000;1.663102e+003;1.393474e-001;9.271924e+002;4.459324e-001;-7.329976e+001;-1.018978e+000;2.675501e+003;1.059894e-001;8.853349e+002;4.375398e-001;-7.736283e+001;-9.350099e-001;-2.402667e+001;-3.441083e-001;3.203440e+001;3.157994e-001;-2.553673e-002;-1.771082e+000;-3.277212e-002;-3.751970e-001;2.569529e+000;8.768542e-001;3.723185e+001;3.666205e-001;1.106239e+001;1.154216e+000;1.929626e+001;9.541693e-001;9.015384e+000;1.397358e+000;-3.808838e+001;5.132811e+001;-1.204060e-001;-1.026413e-002;2.046407e-001;3.525046e+000;1.872659e+000;3.810000e-001;2.509362e-001;1.612500e-001;1.459827e-001;-1.361294e+001
'DC_h15';0.000000;3.497462e+001;1.656332e-001;3.104624e+001;3.512577e+001;3.884513e+001;7.798887e+000;2.461843e+002;2.528110e+002;6.231154e+001;3.151607e+001;1.302945e+000;9.278588e-001;1.512981e-001;9.721664e-001;2.267512e+000;2.116214e+000;3.356864e+001;1.738122e+001;2.505635e+001;1.436891e+001;1.874670e+000;1.160698e+000;3.133097e+001;5.206521e-001;1.267247e+001;1.070977e+000;1.726901e+001;8.856869e-001;7.299397e+000;1.771047e+000;5.778680e-002;1.522410e+000;1.599868e+000;8.788635e-001;8.686870e+000;4.517154e-001;1.212254e+001;9.044277e-001;2.692269e+001;4.902031e-001;5.637046e+002;3.308356e-001;1.261626e+003;1.968202e-001;-6.455636e+001;-1.289551e+000;1.639377e+003;1.435397e-001;8.946285e+002;3.783153e-001;-6.819200e+001;-1.050243e+000;2.666722e+003;1.003288e-001;7.967975e+002;4.158368e-001;-7.101116e+001;-9.869633e-001;-2.373143e+001;-3.591815e-001;3.283161e+001;3.138217e-001;-9.620891e-003;-4.995582e+000;-3.056793e-002;-4.240250e-001;2.443489e+000;9.064931e-001;3.468885e+001;4.524038e-001;1.162801e+001;1.236688e+000;1.742157e+001;9.838160e-001;5.432445e+000;2.578954e+000;-3.660607e+001;4.973029e+001;-1.111419e-001;-1.066263e-002;1.126931e-001;3.773585e+000;1.557094e+000;4.822222e-001;4.566247e-001;1.742857e-001;1.910017e-001;-1.377392e+001
'DC_n01';0.000000;2.592407e+001;1.121438e-001;2.385264e+001;2.548018e+001;2.852996e+001;4.677315e+000;2.762440e+002;2.219078e+002;7.793996e+001;1.129474e+002;6.054495e-001;7.563394e-001;1.538921e-001;5.360132e-001;8.980681e-001;7.441760e-001;8.930610e+000;5.796744e+000;9.060274e+000;6.220325e+000;4.696483e-001;1.002996e+000;3.343279e+001;5.471021e-001;1.388961e+001;7.515225e-001;2.230435e+001;7.075659e-001;9.463773e+000;1.492188e+000;4.494395e-002;1.769498e+000;1.642847e+000;7.662352e-001;7.014531e+000;2.630282e-001;2.479776e+000;4.341466e+000;3.096301e+001;3.597347e-001;5.400033e+002;4.013593e-001;1.201908e+003;1.628108e-001;-7.828069e+001;-1.187928e+000;1.646101e+003;1.637214e-001;1.056636e+003;3.898425e-001;-9.281239e+001;-8.754482e-001;2.644978e+003;1.154851e-001;9.993525e+002;4.336018e-001;-9.548965e+001;-8.294843e-001;-2.895474e+001;-2.774641e-001;3.662070e+001;2.694366e-001;-5.279835e-002;-7.053971e-001;-3.895674e-002;-4.823739e-001;6.979993e-001;6.607096e-001;4.269605e+001;3.222890e-001;1.371516e+001;8.995037e-001;2.344286e+001;7.768156e-001;7.602479e+000;2.250500e+000;-3.687809e+001;4.990530e+001;-1.284623e-001;-9.078906e-003;1.024827e-001;3.723404e+000;1.886793e+000;3.228571e-001;1.752316e-001;1.625000e-001;1.629992e-001;-2.374738e+001
'DC_n02';0.000000;2.540763e+001;9.632796e-002;2.387124e+001;2.513567e+001;2.685410e+001;2.982862e+000;1.780503e+002;1.847377e+002;2.553021e+001;1.370744e+001;5.822927e-001;8.000398e-001;1.503599e-001;4.163682e-001;1.044800e+000;8.944403e-001;8.682026e+000;5.703445e+000;7.016811e+000;3.093768e+000;4.008253e-001;1.186528e+000;3.475496e+001;4.494984e-001;8.901697e+000;1.481079e+000;1.648990e+001;9.652991e-001;1.153275e+001;9.014068e-001;4.194353e-002;1.741855e+000;1.342933e+000;1.087620e+000;6.567004e+000;4.663870e-001;2.054383e+000;3.004421e+000;2.724573e+001;4.353943e-001;5.080793e+002;3.503526e-001;1.205935e+003;1.641022e-001;-8.924175e+001;-1.064150e+000;1.572067e+003;1.412780e-001;1.033134e+003;2.925394e-001;-9.877905e+001;-8.729854e-001;2.578521e+003;1.017996e-001;9.806885e+002;4.479362e-001;-1.016118e+002;-8.256279e-001;-2.530816e+001;-3.519553e-001;3.600911e+001;2.918034e-001;-6.102406e-002;-5.676157e-001;-3.300736e-002;-3.990211e-001;6.475335e-001;7.604609e-001;4.554881e+001;2.398829e-001;4.567740e+000;3.390456e+000;1.430322e+001;1.413342e+000;1.118794e+001;1.089236e+000;-3.970730e+001;5.247557e+001;-1.311042e-001;-8.957297e-003;8.529413e-002;3.191489e+000;1.617251e+000;3.450000e-001;3.521718e-001;2.157143e-001;2.083169e-001;-2.460210e+001
'DC_n03';0.000000;2.714131e+001;1.157719e-001;2.333490e+001;2.756843e+001;2.976137e+001;6.426466e+000;1.070814e+002;1.201260e+002;2.539189e+001;2.395060e+001;5.548553e-001;9.768850e-001;1.455669e-001;1.507178e-001;1.090723e+000;9.451563e-001;7.180059e+000;5.937777e+000;1.330738e+001;7.166756e+000;4.420727e-001;1.328290e+000;3.346896e+001;4.262590e-001;1.174300e+001;9.377403e-001;1.779610e+001;7.426569e-001;1.251680e+001;8.591934e-001;4.096773e-002;1.431234e+000;1.069321e+000;1.067752e+000;7.019380e+000;2.921170e-001;6.468148e+000;1.365036e+000;3.209047e+001;3.345298e-001;4.791695e+002;3.479794e-001;1.220608e+003;2.030735e-001;-1.104639e+002;-8.735989e-001;1.568523e+003;1.685332e-001;9.915267e+002;3.656437e-001;-1.204871e+002;-7.142709e-001;2.593437e+003;9.793521e-002;9.695968e+002;4.389927e-001;-1.224920e+002;-6.824030e-001;-2.670158e+001;-3.505508e-001;3.503354e+001;2.847003e-001;-4.883962e-002;-6.517020e-001;-3.824376e-002;-4.598736e-001;9.222769e-001;6.268050e-001;4.675780e+001;2.324358e-001;8.146492e+000;1.890268e+000;1.879508e+001;1.022318e+000;1.055215e+001;1.436861e+000;-4.271566e+001;5.714314e+001;-1.336536e-001;-7.981285e-003;4.647484e-002;2.450980e+000;1.005025e+000;4.500000e-001;2.100000e-001;3.466667e-001;2.107658e-001;-2.315249e+001
'DC_n04';0.000000;2.549456e+001;1.093879e-001;2.315199e+001;2.521600e+001;2.774969e+001;4.597696e+000;2.423737e+002;2.397945e+002;3.930440e+001;1.380387e+001;5.558863e-001;8.924730e-001;1.488709e-001;3.403860e-001;9.399205e-001;7.910497e-001;1.042262e+001;9.652906e+000;8.129015e+000;4.469176e+000;4.135140e-001;1.150725e+000;3.091245e+001;5.701123e-001;1.501755e+001;8.935531e-001;1.783963e+001;6.145288e-001;9.573535e+000;1.203142e+000;5.139246e-002;1.281583e+000;1.608318e+000;8.419145e-001;6.902857e+000;3.666310e-001;2.625104e+000;2.348961e+000;2.949747e+001;3.670096e-001;5.521161e+002;4.531918e-001;1.276622e+003;1.634117e-001;-8.683678e+001;-1.062403e+000;1.592380e+003;1.958950e-001;1.127511e+003;2.711691e-001;-9.788939e+001;-8.454231e-001;2.633500e+003;1.229774e-001;9.216129e+002;4.329173e-001;-1.000754e+002;-8.066440e-001;-3.001636e+001;-2.775311e-001;3.875173e+001;2.759319e-001;-6.210380e-002;-6.762252e-001;-3.228281e-002;-5.646981e-001;6.584476e-001;7.430168e-001;4.086119e+001;3.511370e-001;1.317299e+001;1.123520e+000;1.784270e+001;7.187642e-001;8.914120e+000;1.504518e+000;-3.749809e+001;4.999317e+001;-1.313621e-001;-9.332905e-003;7.081927e-002;2.785515e+000;1.977401e+000;2.914286e-001;2.176779e-001;1.687500e-001;1.718602e-001;-2.369249e+001
'DC_n05';0.000000;2.663678e+001;2.182295e-001;2.327062e+001;2.623456e+001;2.809315e+001;4.822533e+000;4.553509e+002;3.235321e+002;6.198473e+001;5.563748e+001;5.716282e-001;8.583016e-001;1.472502e-001;4.463212e-001;8.854133e-001;7.381631e-001;8.355562e+000;5.729412e+000;7.513947e+000;4.527782e+000;4.256601e-001;1.167121e+000;2.894946e+001;6.674690e-001;1.502566e+001;6.508458e-001;1.843931e+001;8.385240e-001;8.894453e+000;1.413500e+000;4.927414e-002;1.368212e+000;1.518559e+000;8.479811e-001;7.255170e+000;3.451844e-001;2.512605e+000;3.494896e+000;3.163681e+001;4.264472e-001;5.241547e+002;3.985129e-001;1.300495e+003;1.811840e-001;-9.827295e+001;-9.608417e-001;1.605789e+003;1.799595e-001;1.031944e+003;3.316339e-001;-1.061505e+002;-8.010104e-001;2.618247e+003;1.205247e-001;1.080033e+003;6.311777e-001;-1.100150e+002;-7.373418e-001;-2.856720e+001;-2.929370e-001;3.774780e+001;2.348444e-001;-6.770916e-002;-5.653940e-001;-3.593758e-002;-4.745891e-001;7.442777e-001;6.690816e-001;4.051225e+001;4.252103e-001;1.445957e+001;8.388620e-001;1.782457e+001;1.124540e+000;6.090993e+000;2.560256e+000;-3.737425e+001;4.983551e+001;-1.308561e-001;-9.085627e-003;7.148958e-002;3.191489e+000;2.166065e+000;2.383333e-001;1.478080e-001;1.728572e-001;1.459662e-001;-2.353057e+001
'DC_n06';0.000000;2.711869e+001;1.207711e-001;2.419214e+001;2.724863e+001;2.952587e+001;5.333727e+000;2.584808e+002;2.903337e+002;4.656169e+001;4.679433e+001;5.668520e-001;8.869712e-001;1.647959e-001;3.274940e-001;1.077598e+000;9.128017e-001;1.124637e+001;5.640222e+000;1.013982e+001;7.255986e+000;4.772995e-001;1.201610e+000;3.071921e+001;5.620175e-001;9.740385e+000;1.192618e+000;1.772483e+001;8.370519e-001;1.024324e+001;9.286017e-001;4.085305e-002;8.687643e-001;2.026700e+000;8.610106e-001;6.844210e+000;3.341172e-001;4.133224e+000;1.918846e+000;2.739424e+001;3.681277e-001;5.393397e+002;3.889690e-001;1.261385e+003;1.393111e-001;-1.087809e+002;-8.472365e-001;1.586957e+003;1.747785e-001;1.049432e+003;2.567242e-001;-1.149889e+002;-7.399485e-001;2.595240e+003;1.153167e-001;1.009255e+003;4.210311e-001;-1.179671e+002;-6.940721e-001;-2.634458e+001;-3.245488e-001;3.641886e+001;2.876083e-001;-6.271959e-002;-6.294217e-001;-3.389227e-002;-4.628821e-001;8.607561e-001;6.962569e-001;4.286474e+001;3.260399e-001;5.683842e+000;2.454161e+000;1.548543e+001;1.280254e+000;8.013348e+000;1.453044e+000;-3.736518e+001;5.007223e+001;-1.255784e-001;-1.111588e-002;1.288031e-001;3.883495e+000;2.948403e+000;1.533333e-001;1.055409e-001;1.641667e-001;1.372017e-001;-2.389675e+001
'DC_n07';0.000000;2.557961e+001;1.085333e-001;2.341670e+001;2.501385e+001;2.800665e+001;4.589949e+000;1.113199e+002;1.426938e+002;3.707378e+001;2.416121e+001;7.277725e-001;8.331418e-001;1.493686e-001;6.345390e-001;1.243186e+000;1.093818e+000;6.983903e+000;4.611851e+000;8.229331e+000;5.257698e+000;5.130224e-001;1.194616e+000;3.518499e+001;4.898343e-001;9.925171e+000;1.437667e+000;1.902710e+001;9.233051e-001;8.753632e+000;1.288972e+000;4.020019e-002;1.248203e+000;1.311406e+000;9.065298e-001;6.865116e+000;2.600618e-001;3.155570e+000;2.405727e+000;2.427843e+001;4.726332e-001;4.819279e+002;3.685165e-001;1.215874e+003;1.850236e-001;-7.346441e+001;-1.274000e+000;1.521251e+003;1.711095e-001;9.750361e+002;3.296344e-001;-8.441803e+001;-1.005645e+000;2.558298e+003;9.351248e-002;9.085539e+002;4.796777e-001;-8.670380e+001;-9.557981e-001;-2.468858e+001;-3.264925e-001;3.361872e+001;2.763385e-001;-5.143184e-002;-7.247890e-001;-3.515465e-002;-4.518145e-001;7.616272e-001;8.354003e-001;4.405230e+001;2.974061e-001;6.516102e+000;2.529035e+000;1.901158e+001;1.106035e+000;7.065333e+000;1.835062e+000;-3.973969e+001;5.308743e+001;-1.331193e-001;-7.634829e-003;7.244049e-002;2.227723e+000;1.002506e+000;6.375000e-001;3.264487e-001;2.700000e-001;1.905781e-001;-2.250784e+001
'DC_n08';0.000000;2.643498e+001;1.197570e-001;2.379464e+001;2.674295e+001;2.910264e+001;5.307993e+000;2.330015e+002;2.259875e+002;2.216202e+001;1.111734e+001;6.078335e-001;9.610571e-001;1.502515e-001;3.350219e-001;1.033068e+000;8.828163e-001;1.387330e+001;1.132893e+001;7.419344e+000;3.188162e+000;4.950774e-001;1.299122e+000;3.186776e+001;5.444780e-001;1.164734e+001;1.016899e+000;2.066952e+001;7.407506e-001;1.193446e+001;8.799117e-001;3.139674e-002;1.289713e+000;1.299134e+000;9.026318e-001;7.188169e+000;3.516796e-001;3.919806e+000;2.165746e+000;3.333015e+001;4.264460e-001;5.708381e+002;4.286694e-001;1.248614e+003;1.585270e-001;-9.557096e+001;-9.774017e-001;1.704495e+003;1.695038e-001;1.030094e+003;2.860559e-001;-1.056124e+002;-7.947772e-001;2.765621e+003;1.314610e-001;1.068375e+003;3.160429e-001;-1.088775e+002;-7.466459e-001;-2.820317e+001;-3.408981e-001;3.685487e+001;3.272538e-001;-6.236876e-002;-6.699811e-001;-3.424343e-002;-5.620924e-001;8.384099e-001;8.422374e-001;4.329358e+001;2.881033e-001;9.656092e+000;1.579562e+000;2.053806e+001;9.107726e-001;1.154747e+001;1.146306e+000;-3.795344e+001;5.117046e+001;-1.267294e-001;-8.962818e-003;9.895565e-002;2.873563e+000;2.040817e+000;2.585714e-001;2.091772e-001;1.837500e-001;1.726222e-001;-2.323851e+001
'DC_n09';0.000000;2.755241e+001;2.076249e-001;2.429146e+001;2.703873e+001;2.923449e+001;4.943029e+000;6.785148e+002;8.859387e+002;1.027794e+002;1.000017e+002;6.569738e-001;8.543470e-001;1.506283e-001;5.321191e-001;1.052116e+000;9.014874e-001;1.099845e+001;6.349102e+000;1.371649e+001;7.969673e+000;5.431983e-001;1.059833e+000;3.357510e+001;5.260296e-001;1.096286e+001;1.087031e+000;1.945826e+001;9.419021e-001;1.036442e+001;1.027359e+000;4.743360e-002;1.588544e+000;1.578616e+000;8.274961e-001;6.776690e+000;4.044220e-001;4.407626e+000;1.770043e+000;2.849278e+001;4.104756e-001;5.314811e+002;4.370512e-001;1.260416e+003;2.571197e-001;-8.253180e+001;-1.122376e+000;1.597544e+003;1.769184e-001;1.021591e+003;3.641331e-001;-9.167498e+001;-9.072542e-001;2.619350e+003;1.129095e-001;9.056930e+002;4.492895e-001;-9.464997e+001;-8.540134e-001;-2.619274e+001;-3.088003e-001;3.532169e+001;2.733559e-001;-5.887107e-002;-5.925038e-001;-3.162388e-002;-4.422382e-001;8.167423e-001;6.849268e-001;4.174242e+001;3.681155e-001;9.124210e+000;1.568747e+000;1.948714e+001;1.141885e+000;8.759164e+000;1.426803e+000;-3.790890e+001;5.110852e+001;-1.243797e-001;-9.653687e-003;1.303787e-001;3.978780e+000;2.419355e+000;2.433333e-001;1.860705e-001;1.340000e-001;1.632911e-001;-2.308541e+001
'DC_n10';0.000000;2.660043e+001;1.031374e-001;2.420832e+001;2.616406e+001;2.911259e+001;4.904268e+000;6.996379e+001;9.141041e+001;2.221546e+001;1.702915e+001;6.071585e-001;8.054002e-001;1.499563e-001;4.274981e-001;1.092033e+000;9.420763e-001;1.016547e+001;5.269681e+000;9.494971e+000;5.229789e+000;4.885482e-001;1.070179e+000;3.213867e+001;5.458856e-001;1.640733e+001;6.380778e-001;2.099042e+001;6.145536e-001;9.422968e+000;1.260444e+000;4.253199e-002;1.232870e+000;1.420958e+000;9.224421e-001;7.446564e+000;3.125024e-001;7.139132e+000;1.233225e+000;3.488297e+001;3.780318e-001;5.205166e+002;3.843889e-001;1.226019e+003;1.402809e-001;-8.958401e+001;-1.052896e+000;1.669205e+003;1.675828e-001;9.996384e+002;3.611210e-001;-1.008759e+002;-8.337537e-001;2.705888e+003;1.218673e-001;1.043869e+003;4.753000e-001;-1.039916e+002;-7.835682e-001;-3.002057e+001;-2.584761e-001;3.701965e+001;2.731268e-001;-5.465812e-002;-6.560507e-001;-3.850570e-002;-4.756032e-001;8.093097e-001;6.014971e-001;4.376332e+001;2.536881e-001;1.536089e+001;7.207052e-001;2.384569e+001;6.684114e-001;9.748835e+000;1.399420e+000;-3.766389e+001;4.971608e+001;-1.300236e-001;-9.325549e-003;6.905473e-002;3.836931e+000;1.456311e+000;3.850000e-001;1.506375e-001;2.400000e-001;1.983503e-001;-2.232819e+001
'DC_n11';0.000000;2.600547e+001;8.302198e-002;2.410872e+001;2.591666e+001;2.788482e+001;3.776093e+000;1.719660e+002;1.989273e+002;3.812159e+001;1.657334e+001;5.921505e-001;8.460533e-001;1.700346e-001;4.384744e-001;9.496116e-001;7.795770e-001;8.897231e+000;4.436293e+000;9.249454e+000;5.788252e+000;4.550153e-001;1.160017e+000;3.059770e+001;5.980636e-001;1.383469e+001;9.401416e-001;2.243571e+001;7.119914e-001;9.533953e+000;1.092498e+000;4.804391e-002;1.062756e+000;1.848412e+000;9.056548e-001;6.866270e+000;3.088177e-001;3.855366e+000;1.823473e+000;2.959177e+001;3.940468e-001;5.262950e+002;4.099521e-001;1.251315e+003;2.265499e-001;-9.045965e+001;-1.030168e+000;1.616969e+003;1.509156e-001;1.039695e+003;3.510428e-001;-1.012208e+002;-8.217849e-001;2.655503e+003;9.604510e-002;9.680640e+002;4.023365e-001;-1.030903e+002;-7.908510e-001;-2.848221e+001;-3.117113e-001;3.699875e+001;2.921557e-001;-6.374042e-002;-5.371016e-001;-3.419744e-002;-4.352714e-001;7.335467e-001;7.490236e-001;4.185574e+001;3.060750e-001;1.180455e+001;1.268912e+000;2.304244e+001;8.145310e-001;8.802809e+000;1.353478e+000;-3.642308e+001;4.826525e+001;-1.304083e-001;-8.821394e-003;9.048770e-002;3.583062e+000;2.134647e+000;2.584615e-001;2.324732e-001;2.033333e-001;1.926280e-001;-2.360271e+001
'DC_n12';0.000000;2.688263e+001;1.904737e-001;2.429083e+001;2.581954e+001;2.829828e+001;4.007444e+000;9.260575e+001;3.568978e+001;6.298477e+000;9.207858e+001;6.468067e-001;8.258703e-001;1.527641e-001;5.345913e-001;1.002702e+000;8.499383e-001;9.187373e+000;4.727103e+000;9.778613e+000;3.841017e+000;5.205402e-001;1.119149e+000;3.451080e+001;4.648100e-001;1.437226e+001;8.211128e-001;2.054059e+001;8.624823e-001;8.531947e+000;1.436943e+000;6.251226e-002;1.432134e+000;1.469413e+000;8.723960e-001;7.100852e+000;3.391111e-001;5.261022e+000;1.576636e+000;3.015799e+001;4.526568e-001;4.945848e+002;3.280182e-001;1.238037e+003;1.591245e-001;-7.804877e+001;-1.186999e+000;1.605658e+003;1.461579e-001;9.750429e+002;3.699912e-001;-8.925479e+001;-9.202386e-001;2.669463e+003;8.465060e-002;9.207399e+002;3.904979e-001;-9.253750e+001;-8.607646e-001;-2.734051e+001;-2.581692e-001;3.599831e+001;2.455616e-001;-5.573476e-002;-6.089141e-001;-3.823579e-002;-4.339522e-001;7.777971e-001;7.480793e-001;4.252283e+001;3.115335e-001;1.287471e+001;1.076656e+000;2.253894e+001;9.664021e-001;6.946800e+000;2.096450e+000;-3.998776e+001;5.292607e+001;-1.239823e-001;-9.604600e-003;9.352705e-002;3.716216e+000;1.718213e+000;3.620000e-001;4.169125e-001;1.650000e-001;1.742364e-001;-2.235081e+001
'DC_n13';0.000000;2.666735e+001;1.480752e-001;2.385256e+001;2.614176e+001;2.902855e+001;5.175997e+000;2.775851e+002;2.882428e+002;3.749701e+001;2.327485e+001;6.442597e-001;8.282641e-001;1.493413e-001;4.776851e-001;1.206624e+000;1.057283e+000;9.858270e+000;5.720397e+000;1.171719e+001;6.019270e+000;5.109549e-001;1.124936e+000;3.283926e+001;5.925670e-001;1.301368e+001;9.441213e-001;1.512375e+001;8.000566e-001;9.146740e+000;1.184877e+000;3.102730e-002;9.515283e-001;1.370461e+000;8.545843e-001;7.515304e+000;3.533142e-001;4.461704e+000;1.775547e+000;3.098359e+001;5.263628e-001;5.278945e+002;3.964502e-001;1.283699e+003;1.658750e-001;-8.837596e+001;-1.064134e+000;1.558094e+003;1.858121e-001;1.109233e+003;2.700697e-001;-9.833672e+001;-8.648784e-001;2.607385e+003;1.168025e-001;9.573121e+002;4.167824e-001;-1.029708e+002;-7.880399e-001;-2.819555e+001;-3.049710e-001;3.882927e+001;2.767042e-001;-5.656229e-002;-7.689285e-001;-3.510099e-002;-5.109836e-001;8.446947e-001;6.836405e-001;4.507162e+001;2.990772e-001;9.947556e+000;1.416592e+000;1.273289e+001;1.161195e+000;7.908292e+000;1.593207e+000;-3.761705e+001;5.059268e+001;-1.335590e-001;-8.187891e-003;7.499211e-002;3.249098e+000;1.470588e+000;3.875000e-001;1.364505e-001;2.675000e-001;1.413108e-001;-2.239415e+001
