name;label;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'DC_h06';hap;0.0;33.2294;0.06738321;32.21413;33.4792;34.92522;2.711086;99.6179;150.8677;25.70619;7.625445;1.751536;0.8796120999999999;0.1822624;1.346176;3.509036;3.326773;28.48457;18.1862;24.0512;13.56955;2.036132;1.12085;33.64462;0.40998829999999997;9.515824;1.202856;13.57085;1.241971;6.086368;2.360929;0.02062224;1.122649;1.054175;1.262856;9.719532000000001;0.2705287;8.960707000000003;1.068907;29.67642;0.33976799999999996;516.2331;0.3333649;1320.5079999999996;0.11860339999999996;-76.24920999999998;-1.224708;1575.361;0.1726433;1057.2730000000001;0.4808122;-85.47758;-0.9798391;2626.828;0.1197434;905.7445;0.5319098000000001;-87.81983000000002;-0.9363608;-22.54431;-0.3472223;28.99598;0.30541609999999997;-0.0048936859999999995;-8.868371;-0.03418168;-0.4481281;3.089597;0.7233324999999999;40.874140000000004;0.2317676;7.6433490000000015;1.6846279999999998;10.75308;1.850955;1.311816;11.61397;-37.53419;51.55901;-0.1210866;-0.008790326;0.1759174;2.616279;1.179941;0.54;0.2315167;0.2825;0.1726811;-11.93535
'DC_h07';hap;0.0;34.09438;0.08869717;32.68354;34.754940000000005;36.39847;3.714931;61.31541;48.62419000000001;28.47875;11.93772;1.603766;0.9793923000000001;0.15122339999999998;1.2048590000000001;2.7881419999999997;2.636919;30.903959999999998;20.41336;25.7345;13.2198;2.031526;1.238705;30.361559999999997;0.4781322;11.7742;0.8389351;15.501579999999999;1.034184;7.7203050000000015;1.683384;0.02791678;1.53405;1.346998;0.8379163000000001;9.863351;0.28318000000000004;15.16124;0.573869;31.602659999999997;0.2570677;532.4904;0.3667815;1292.772;0.16757550000000002;-76.56641;-1.209158;1601.575;0.14959070000000002;994.3304;0.3561408;-84.91497;-0.9572111999999999;2595.186;0.09935386;879.8843;0.4081883;-87.29827;-0.9122885000000001;-23.93264;-0.30435159999999994;31.296509999999998;0.2959237;-0.008098392;-5.3759510000000015;-0.0284639;-0.39378420000000003;2.999356;0.8738877;36.55546;0.3267328;10.33126;1.106627;14.39758;1.314143;4.073101;3.5977669999999997;-37.5638;50.92556;-0.1240238;-0.01091417;0.2237658;3.0640669999999997;1.4124290000000002;0.458;0.3043945;0.19;0.19570379999999998;-11.641160000000001
'DC_h08';hap;0.0;35.25951;0.20487129999999998;31.781190000000002;33.3434;37.763659999999994;5.982475;128.9368;72.68443;45.61869;7.839683999999999;1.98141;0.9489296999999999;0.1478644;1.412736;4.118101;3.970236;27.02092;13.415989999999999;20.69141;8.982939;2.385472;1.102754;28.7328;0.5955322;6.021406;2.2544299999999997;9.077311;2.34317;5.595642;2.279153;0.03511743;1.200739;1.168268;1.08884;8.54235;0.39509140000000004;6.776250999999999;1.5561040000000002;28.75941;0.45343100000000003;608.4745;0.371044;1289.295;0.29041279999999997;-93.3093;-1.0283200000000001;1600.726;0.18936570000000005;1101.4660000000001;0.2770645;-93.21628;-0.9444146000000001;2562.801;0.1345887;942.522;0.34444559999999996;-97.39569;-0.868301;-18.34675;-0.4359589;29.44915;0.3372617;0.0196658;2.572598;-0.02924118;-0.5197460999999999;3.9254589999999996;0.6198984000000001;36.02154;0.4892223;0.7277364000000001;19.68134;2.3480659999999998;10.59493;-1.3703670000000001;-9.090842;-35.78573;49.528420000000004;-0.11593540000000001;-0.008870575;0.3033013;2.4;1.6326530000000001;0.35;0.3251922;0.192;0.1904101;-9.993423
'DC_h09';hap;0.0;37.27978;0.12801179999999998;34.786970000000004;36.22749;38.2587;3.471725;50.81255;27.356990000000003;42.653059999999996;33.18757;2.257575;0.8684917999999999;0.10264380000000001;1.844007;4.272752;4.170108;24.78213;15.01801;29.52915;16.3753;2.383237;1.106352;29.309409999999996;0.517208;8.715527999999999;1.8617740000000005;5.679196;2.633867;-0.8616537000000001;-19.5674;0.0259777;1.497102;0.9128363000000002;1.044966;10.56074;0.3517679;13.14811;0.8176646;28.01375;0.3670363;603.9965;0.32336149999999997;1326.491;0.1708125;-78.5827;-1.168709;1614.2679999999998;0.1649567;1094.8;0.40216199999999996;-74.78430999999998;-1.075788;2591.893;0.11870689999999999;804.6419999999998;0.42493329999999996;-77.46149;-1.009959;-20.421529999999997;-0.39613899999999996;29.37709000000001;0.3144962;0.0288433;1.635219;-0.0309915;-0.4578198000000001;3.3645129999999996;0.7744177;33.73335;0.40981409999999996;3.448689;4.4379610000000005;1.8237169999999998;8.871933;-7.450888000000001;-2.095103;-34.46823;47.79591;-0.09479934;-0.0121827;0.21449870000000001;3.313253;1.529052;0.45;0.4409989;0.18;0.1550484;-8.813367
'DC_h10';hap;0.0;33.8423;0.1014733;32.58678;34.64488;36.7426;4.155819;116.6652;141.3211;42.97412;18.28892;2.314044;0.852676;0.10025010000000001;1.928048;4.4721980000000014;4.3719470000000005;42.4351;29.916940000000004;42.25837;19.01614;2.802195;1.094861;31.031409999999997;0.48659179999999996;5.79931;2.670547;-0.2529631;-60.19555;-4.4216489999999995;-3.7985800000000003;0.03281685;1.066132;1.1793879999999999;0.9786;8.040039;0.5185739;4.978715;2.35482;26.2723;0.32483920000000005;524.5233;0.3559276;1348.234;0.1628902;-67.07342;-1.389917;1457.525;0.16973770000000002;1090.847;0.2957755;-72.18044;-1.1689610000000001;2496.471;0.1164585;873.3876;0.5349550000000001;-78.24139;-1.023991;-18.13208;-0.3689794;29.32637;0.2921756;0.02224027;1.8852470000000001;-0.03483259;-0.4180196;4.0543059999999995;0.7330538000000001;37.10154;0.30912009999999995;-0.3392928;-42.819520000000004;-6.341368;-2.3260810000000003;-11.80286;-1.272782;-35.01851;48.78202;-0.1042625;-0.01091798;0.12775160000000002;3.030303;1.230769;0.5525;0.3535092;0.235;0.19551210000000002;-10.17826
'DC_h11';hap;0.0;32.359120000000004;0.10946199999999999;29.621159999999996;32.87878;35.17876;5.557596;327.7884;505.5176;31.31048;16.35581;1.464089;0.8544886999999999;0.1839579;1.1355620000000002;2.5824290000000003;2.398471;23.7185;8.351836;19.883029999999998;10.607289999999999;1.662349;1.0620530000000001;33.18877;0.4328983;11.140369999999999;1.252423;12.35522;1.0834;4.975267;2.744941;0.02985542;1.483372;1.223582;0.8213775999999999;8.996053999999997;0.3008357;5.5611120000000005;1.893368;27.662670000000002;0.3837337;503.9519;0.35761279999999995;1268.383;0.13831179999999998;-59.75069000000001;-1.484505;1534.3829999999994;0.1691402;1027.193;0.35058540000000005;-71.46449;-1.090825;2564.1910000000007;0.1125035;864.4381;0.5672453000000001;-74.42107;-1.0207600000000001;-23.9108;-0.3023685;31.1398;0.27918930000000003;-0.01560927;-2.874274;-0.0330011;-0.418204;2.281053;0.7586381;38.25441;0.338939;9.742961;1.576265;11.53465;1.298358;1.560329;9.09572;-38.82418;52.081540000000004;-0.1218636;-0.009594128;0.11660989999999999;3.691275;1.522843;0.4666667000000001;0.297956;0.1875;0.1793565;-14.1114
'DC_h12';hap;0.0;32.858509999999995;0.1304043;29.08655;33.29345;36.63557;7.549017;128.2588;129.9378;88.57299;77.85031;1.4026290000000001;0.8745398000000001;0.1765185;1.131536;2.485853;2.309335;26.549740000000003;13.497110000000001;22.86585;11.66059;1.7591150000000002;1.121078;31.344140000000003;0.5151146;10.55251;1.3472870000000001;18.01063;0.8119284999999999;11.40055;0.888453;0.04203452;1.462695;1.384803;0.9078625;8.866031;0.3359074;10.37904;1.057236;27.51114;0.35141940000000005;535.0533;0.3287168;1294.122;0.1690044;-72.37056;-1.22115;1626.1570000000006;0.1312981;992.6351;0.4106835999999999;-81.29571;-0.9690558000000001;2587.949;0.09692291;961.6085;0.4241625;-84.04803000000003;-0.9158040000000001;-23.46603;-0.3685226;30.964;0.3499778;-0.02541297;-1.684309;-0.03209985;-0.43661759999999994;2.492876;0.803319;38.36786;0.32590159999999996;8.290998;1.8160150000000002;17.2536;0.9292885000000001;9.287424;1.17792;-35.27822000000001;46.94045;-0.11524649999999999;-0.009411198;0.2375054;3.539823;1.964286;0.33909090000000003;0.2602605;0.1481818;0.1361696;-14.473479999999999
'DC_h13';hap;0.0;36.7546;0.21447280000000002;32.08625;35.8439;38.82164;6.735394;194.3582;125.1775;25.53868;8.63166;1.372314;0.9529538000000001;0.15299279999999998;0.8124127;2.467912;2.3149189999999997;23.80761;14.389470000000001;21.93703;8.627872;1.59982;1.204942;27.11938;0.6748598000000001;9.658862;1.270246;16.06144;0.9482613999999999;12.25825;1.17171;0.05067402;1.10799;1.473285;0.8838708000000001;9.264221000000001;0.3809787;9.845203;1.197426;23.36761;0.49995829999999997;609.0573;0.37212979999999996;1202.1760000000004;0.21993739999999998;-84.96614;-1.082278;1712.7520000000006;0.1574825;869.6099;0.3997918;-83.70164;-1.001344;2712.594;0.1373435;878.4630000000002;0.5128891999999999;-85.137;-0.9600828000000001;-20.71511;-0.373381;27.90813;0.326491;-0.03124103;-1.716384;-0.02885503;-0.6040131;2.4420450000000002;0.7989921999999999;31.434009999999997;0.6582806;7.822846000000001;1.851534;16.14485;1.145757;11.44096;1.4548459999999999;-38.26637;51.82944000000001;-0.1233968;-0.007336934;0.13335329999999998;2.909091;2.222222;0.2833333;0.2167692;0.17;0.1666133;-14.087620000000001
'DC_h14';hap;0.0;33.70547;0.1316905;30.19738;33.9069;36.79342000000001;6.596033;264.6361;606.9714;77.19868000000002;50.78098;1.458339;0.8464921000000001;0.1639576;1.247659;2.4205400000000004;2.256582;23.62092;11.716389999999999;22.319670000000002;10.62991;1.9090150000000001;1.1499620000000002;32.22234;0.4698127;12.66065;0.9530542;19.18608;0.8580711999999999;10.3967;1.071812;0.04086814;2.040451;1.241319;1.001895;9.183685;0.32013259999999993;11.28791;1.080694;29.09593;0.4359517;559.9753;0.3475342;1255.933;0.19027370000000002;-66.75336999999999;-1.261776;1663.102;0.13934739999999998;927.1924;0.4459324000000001;-73.29975999999998;-1.0189780000000002;2675.5009999999997;0.1059894;885.3349;0.43753980000000003;-77.36283;-0.9350099000000001;-24.02667000000001;-0.34410830000000003;32.0344;0.3157994;-0.02553673;-1.771082;-0.03277212;-0.375197;2.569529;0.8768541999999999;37.23185;0.3666205;11.062389999999999;1.154216;19.29626;0.9541693000000001;9.015384;1.397358;-38.08838;51.328109999999995;-0.120406;-0.01026413;0.2046407;3.525046;1.872659;0.381;0.2509362;0.16125;0.14598270000000002;-13.61294
'DC_h15';hap;0.0;34.97462;0.1656332;31.04624;35.12577;38.84513;7.798887;246.1843;252.811;62.31154;31.51607000000001;1.302945;0.9278588;0.1512981;0.9721664000000001;2.267512;2.116214;33.56864;17.381220000000006;25.05635;14.368910000000001;1.87467;1.160698;31.33097;0.5206521;12.67247;1.070977;17.26901;0.8856869;7.299397;1.771047;0.05778680000000001;1.52241;1.599868;0.8788635;8.686869999999999;0.45171540000000004;12.122539999999999;0.9044277000000001;26.92269000000001;0.4902031;563.7046;0.33083559999999995;1261.626;0.19682020000000008;-64.55636;-1.2895510000000001;1639.3770000000006;0.14353970000000002;894.6285;0.37831529999999997;-68.192;-1.050243;2666.722;0.1003288;796.7975;0.41583679999999995;-71.01116;-0.9869633;-23.73143;-0.3591815;32.83161;0.31382170000000004;-0.009620891;-4.995582;-0.03056793;-0.424025;2.443489;0.9064931;34.68885;0.45240379999999997;11.62801;1.236688;17.421570000000006;0.983816;5.4324449999999995;2.578954;-36.60607;49.730290000000004;-0.11114189999999999;-0.01066263;0.1126931;3.7735849999999997;1.557094;0.4822222;0.4566247000000001;0.17428570000000002;0.1910017;-13.77392
'DC_n01';neu;0.0;25.92407;0.11214380000000004;23.85264;25.480179999999997;28.52996;4.677315;276.244;221.9078;77.93996;112.9474;0.6054495;0.7563394;0.1538921;0.5360132;0.8980681;0.7441760000000001;8.93061;5.796744;9.060274;6.220325;0.4696483;1.002996;33.432790000000004;0.5471020999999999;13.889610000000001;0.7515225;22.30435;0.7075659000000001;9.463773;1.4921879999999998;0.04494395;1.769498;1.6428470000000002;0.7662352;7.014531;0.2630282;2.4797759999999998;4.3414660000000005;30.963009999999997;0.3597347;540.0033;0.4013593;1201.9080000000001;0.1628108;-78.28069;-1.187928;1646.101;0.1637214;1056.636;0.38984250000000004;-92.81239000000001;-0.8754482;2644.978;0.11548510000000001;999.3525;0.4336018;-95.48965;-0.8294843000000001;-28.95474;-0.27746409999999994;36.6207;0.2694366;-0.05279835;-0.7053971;-0.03895674;-0.4823739;0.6979993;0.6607096;42.69605;0.322289;13.715160000000001;0.8995037;23.44286;0.7768155999999999;7.602479;2.2505;-36.87809;49.9053;-0.1284623;-0.009078906;0.1024827;3.723404;1.886793;0.3228571;0.17523160000000002;0.1625;0.1629992;-23.74738
'DC_n02';neu;0.0;25.407629999999997;0.09632796;23.87124;25.13567;26.8541;2.982862;178.0503;184.7377;25.53021;13.70744;0.5822927;0.8000398;0.1503599;0.41636819999999997;1.0448;0.8944403000000001;8.682025999999999;5.703444999999999;7.016811;3.093768;0.4008253;1.186528;34.75496;0.4494984;8.901697;1.481079;16.4899;0.9652991;11.53275;0.9014068000000001;0.04194353;1.741855;1.342933;1.08762;6.567003999999999;0.466387;2.054383;3.004421;27.24573;0.4353943;508.0793;0.35035259999999996;1205.935;0.1641022;-89.24175;-1.06415;1572.067;0.141278;1033.134;0.2925394;-98.77905;-0.8729853999999999;2578.521;0.1017996;980.6885;0.4479362;-101.6118;-0.8256279000000001;-25.30816;-0.35195529999999997;36.00911;0.2918034;-0.06102406;-0.5676157;-0.03300736;-0.39902109999999996;0.6475335;0.7604609;45.548809999999996;0.23988289999999998;4.5677400000000015;3.390456;14.303220000000001;1.413342;11.18794;1.089236;-39.7073;52.47557;-0.1311042;-0.008957297;0.08529413;3.191489;1.617251;0.345;0.3521718;0.2157143;0.2083169;-24.6021
'DC_n03';neu;0.0;27.141309999999997;0.11577190000000001;23.3349;27.56843;29.76137;6.4264660000000005;107.0814;120.126;25.39189;23.9506;0.5548553;0.976885;0.1455669;0.15071779999999999;1.0907229999999999;0.9451563000000001;7.180059;5.937777;13.307379999999998;7.1667559999999995;0.4420727;1.32829;33.468959999999996;0.426259;11.743;0.9377403;17.7961;0.7426569000000001;12.5168;0.8591934000000001;0.04096773;1.4312340000000001;1.069321;1.067752;7.01938;0.292117;6.468148;1.3650360000000001;32.09047;0.3345298;479.1695;0.34797940000000005;1220.608;0.2030735;-110.4639;-0.8735989;1568.523;0.16853320000000002;991.5267;0.3656437;-120.4871;-0.7142708999999999;2593.437;0.09793521;969.5968;0.43899269999999996;-122.492;-0.682403;-26.70158;-0.3505508;35.03354;0.28470029999999996;-0.04883962;-0.651702;-0.03824376;-0.4598736;0.9222769000000001;0.6268050000000001;46.7578;0.23243579999999997;8.146492;1.890268;18.79508;1.022318;10.55215;1.4368610000000002;-42.71566;57.14314;-0.1336536;-0.007981285;0.04647484;2.45098;1.005025;0.45;0.21;0.3466667;0.2107658;-23.15249
'DC_n04';neu;0.0;25.49456;0.1093879;23.151989999999998;25.216;27.74969;4.597696;242.3737;239.7945;39.3044;13.803870000000002;0.5558863;0.892473;0.14887089999999994;0.340386;0.9399205;0.7910497;10.42262;9.652906;8.129014999999999;4.469176;0.4135140000000001;1.150725;30.91245;0.5701123;15.01755;0.8935530999999999;17.83963;0.6145288000000001;9.573535000000001;1.203142;0.05139246;1.281583;1.6083180000000001;0.8419145;6.902857000000001;0.366631;2.625104;2.348961;29.49747;0.36700959999999994;552.1161;0.4531918;1276.622;0.16341170000000002;-86.83678;-1.062403;1592.38;0.195895;1127.511;0.2711691;-97.88939;-0.8454231;2633.5;0.12297739999999999;921.6129;0.4329173;-100.0754;-0.8066439999999999;-30.01636;-0.2775311;38.75173;0.2759319000000001;-0.0621038;-0.6762252;-0.03228281;-0.5646981;0.6584475999999999;0.7430168;40.86119;0.351137;13.172989999999999;1.12352;17.8427;0.7187642;8.91412;1.504518;-37.49809000000001;49.99317;-0.1313621;-0.009332905;0.07081927;2.785515;1.9774009999999997;0.2914286;0.2176779;0.16875;0.17186020000000002;-23.69249
'DC_n05';neu;0.0;26.636779999999998;0.21822950000000002;23.27062;26.23456;28.09315;4.822533;455.3509;323.5321;61.984730000000006;55.637480000000004;0.5716281999999999;0.8583016;0.14725020000000005;0.44632120000000003;0.8854133;0.7381631;8.355561999999999;5.729412;7.513947;4.527782;0.4256601;1.1671209999999999;28.94946;0.667469;15.02566;0.6508458;18.43931;0.8385239999999999;8.894453;1.4135;0.04927414;1.368212;1.518559;0.8479810999999999;7.25517;0.3451844;2.5126049999999998;3.494896;31.636809999999997;0.42644719999999997;524.1547;0.3985129000000001;1300.495;0.18118399999999998;-98.27295;-0.9608416999999999;1605.789;0.1799595;1031.944;0.33163390000000004;-106.1505;-0.8010104;2618.2470000000008;0.12052470000000001;1080.0330000000001;0.6311777;-110.015;-0.7373418;-28.5672;-0.292937;37.7478;0.2348444;-0.06770916;-0.565394;-0.03593758;-0.4745891;0.7442776999999999;0.6690815999999999;40.51225;0.4252103;14.459570000000001;0.8388620000000001;17.82457;1.1245399999999999;6.090993;2.5602560000000003;-37.37425;49.83551;-0.1308561;-0.009085626999999999;0.07148958;3.191489;2.166065;0.2383333;0.147808;0.17285720000000002;0.1459662;-23.53057
'DC_n06';neu;0.0;27.11869;0.1207711;24.19214;27.24863;29.52587;5.333727;258.4808;290.3337;46.56169000000001;46.79433;0.566852;0.8869712;0.1647959;0.327494;1.077598;0.9128016999999999;11.246369999999999;5.6402220000000005;10.13982;7.255986;0.4772995;1.20161;30.719209999999997;0.5620175000000001;9.740385;1.192618;17.724829999999994;0.8370519000000001;10.24324;0.9286017;0.04085305;0.8687643;2.0267;0.8610106;6.84421;0.3341172;4.133224;1.9188459999999998;27.394240000000003;0.3681277;539.3397;0.388969;1261.385;0.13931110000000002;-108.7809;-0.8472365;1586.957;0.1747785;1049.432;0.2567242;-114.9889;-0.7399485;2595.24;0.1153167;1009.255;0.4210311;-117.9671;-0.6940721;-26.34458;-0.32454879999999997;36.418859999999995;0.2876083;-0.06271959;-0.6294217;-0.03389227;-0.4628821;0.8607561;0.6962569000000001;42.86474000000001;0.32603990000000005;5.683841999999999;2.454161;15.48543;1.280254;8.013347999999999;1.453044;-37.36518;50.07223;-0.12557839999999998;-0.01111588;0.1288031;3.883495;2.948403;0.15333329999999998;0.10554089999999999;0.16416670000000005;0.1372017;-23.89675
'DC_n07';neu;0.0;25.57961;0.10853330000000001;23.4167;25.01385;28.00665;4.589949;111.3199;142.6938;37.07378;24.16121;0.7277725;0.8331417999999999;0.14936860000000002;0.6345390000000001;1.2431860000000001;1.093818;6.983903;4.6118510000000015;8.229331;5.257698;0.5130224;1.194616;35.18499;0.4898343;9.925171;1.437667;19.0271;0.9233051;8.753632000000001;1.288972;0.04020019;1.2482030000000002;1.3114059999999998;0.9065298;6.865116;0.2600618;3.15557;2.405727;24.27843;0.47263320000000003;481.9279;0.36851649999999997;1215.874;0.1850236;-73.46441;-1.274;1521.251;0.1711095;975.0361;0.3296344;-84.41803;-1.0056450000000001;2558.298;0.09351248;908.5539;0.4796777;-86.7038;-0.9557981;-24.688579999999998;-0.3264925;33.61872;0.27633850000000004;-0.05143184;-0.724789;-0.03515465;-0.4518145000000001;0.7616272;0.8354003000000001;44.0523;0.29740609999999995;6.516102;2.529035;19.01158;1.106035;7.065333;1.835062;-39.73969;53.08743000000001;-0.1331193;-0.007634829;0.07244049;2.227723;1.002506;0.6375;0.3264487;0.27;0.1905781;-22.507839999999998
'DC_n08';neu;0.0;26.43498;0.11975699999999999;23.79464;26.74295;29.10264;5.307993;233.0015;225.9875;22.162020000000002;11.117339999999999;0.6078335;0.9610571;0.1502515;0.3350219;1.033068;0.8828163;13.8733;11.32893;7.4193440000000015;3.1881619999999997;0.4950774000000001;1.2991219999999999;31.867759999999997;0.544478;11.64734;1.016899;20.669520000000002;0.7407505999999999;11.934460000000001;0.8799117000000001;0.03139674;1.2897129999999999;1.299134;0.9026318000000001;7.188169;0.3516796;3.919806;2.165746;33.33015;0.426446;570.8381;0.42866940000000003;1248.614;0.158527;-95.57096;-0.9774016999999999;1704.495;0.16950379999999998;1030.094;0.28605590000000003;-105.6124;-0.7947772;2765.6209999999996;0.131461;1068.375;0.3160429;-108.8775;-0.7466459;-28.20317;-0.3408981;36.85487;0.3272538;-0.06236876;-0.6699811;-0.03424343;-0.5620924;0.8384099;0.8422374;43.29358;0.2881033;9.656092;1.5795620000000001;20.53806;0.9107726;11.54747;1.146306;-37.95344;51.17046;-0.1267294;-0.008962818000000001;0.09895565;2.8735630000000003;2.0408169999999997;0.2585714;0.20917719999999998;0.18375;0.17262220000000006;-23.23851
'DC_n09';neu;0.0;27.55241;0.20762489999999997;24.29146;27.038729999999997;29.23449;4.943029;678.5148;885.9387;102.7794;100.0017;0.6569738;0.854347;0.1506283;0.5321191;1.052116;0.9014873999999999;10.99845;6.349101999999999;13.71649;7.9696729999999985;0.5431983;1.059833;33.5751;0.5260296;10.962860000000001;1.0870309999999999;19.45826;0.9419021000000001;10.364419999999999;1.027359;0.0474336;1.588544;1.578616;0.8274961;6.776689999999999;0.404422;4.4076260000000005;1.770043;28.49278;0.41047559999999994;531.4811;0.4370512;1260.4160000000004;0.2571197;-82.5318;-1.122376;1597.5439999999999;0.1769184;1021.591;0.3641331;-91.67498;-0.9072541999999999;2619.35;0.1129095;905.693;0.4492895000000001;-94.64997;-0.8540134;-26.19274;-0.30880029999999997;35.32169000000001;0.27335590000000004;-0.05887107;-0.5925038;-0.03162388;-0.4422382;0.8167423;0.6849268000000001;41.74242;0.36811550000000004;9.12421;1.568747;19.48714;1.141885;8.759164;1.426803;-37.9089;51.10852;-0.1243797;-0.009653687;0.13037870000000001;3.9787800000000004;2.419355;0.2433333;0.1860705;0.134;0.1632911;-23.08541
'DC_n10';neu;0.0;26.60043;0.1031374;24.20832;26.16406;29.11259;4.904268;69.96379;91.41041;22.21546;17.02915;0.6071585;0.8054001999999999;0.1499563;0.4274981;1.092033;0.9420763000000001;10.16547;5.269680999999999;9.494971000000001;5.229789;0.4885482;1.070179;32.13867;0.5458856;16.407329999999998;0.6380778;20.99042;0.6145536;9.422968;1.2604440000000001;0.04253199;1.2328700000000001;1.420958;0.9224421;7.446563999999999;0.3125024;7.139132000000001;1.233225;34.88297;0.3780318;520.5166;0.38438890000000003;1226.019;0.1402809;-89.58400999999998;-1.0528959999999998;1669.205;0.1675828;999.6384;0.361121;-100.8759;-0.8337537;2705.888;0.1218673;1043.869;0.4753;-103.9916;-0.7835681999999999;-30.02057000000001;-0.2584761;37.01965;0.2731268;-0.05465812;-0.6560507;-0.0385057;-0.4756032;0.8093097;0.6014971;43.76332;0.25368809999999997;15.36089;0.7207051999999999;23.84569;0.6684114000000001;9.748835;1.39942;-37.66389;49.71608;-0.13002360000000002;-0.009325549;0.06905473;3.836931;1.4563110000000001;0.385;0.1506375;0.24;0.19835029999999998;-22.32819
'DC_n11';neu;0.0;26.00547000000001;0.08302198;24.10872;25.91666;27.88482;3.776093;171.96599999999995;198.9273;38.12159000000001;16.573339999999998;0.5921505;0.8460533000000001;0.1700346;0.43847440000000004;0.9496116;0.7795770000000001;8.897231;4.436293;9.249454;5.788252;0.4550153;1.160017;30.5977;0.5980635999999999;13.83469;0.9401415999999999;22.43571;0.7119914;9.533953;1.092498;0.04804391;1.062756;1.848412;0.9056548000000001;6.86627;0.30881770000000003;3.8553660000000014;1.823473;29.59177;0.3940468;526.295;0.4099521;1251.315;0.22654989999999997;-90.45965;-1.030168;1616.969;0.15091559999999998;1039.695;0.3510428;-101.2208;-0.8217849;2655.5029999999997;0.0960451;968.064;0.4023365;-103.0903;-0.790851;-28.48221;-0.31171129999999997;36.99875;0.2921557;-0.06374042;-0.5371016;-0.03419744;-0.4352714;0.7335467;0.7490236;41.855740000000004;0.306075;11.80455;1.268912;23.04244;0.814531;8.802809;1.353478;-36.42308;48.26525;-0.1304083;-0.008821394;0.0904877;3.5830620000000004;2.134647;0.25846149999999996;0.2324732;0.2033333;0.192628;-23.602710000000002
