name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'OAF_kick_fear';0.000000;4.152983e+001;3.869983e-002;3.994103e+001;4.115895e+001;4.286139e+001;2.920361e+000;3.102501e+001;1.837945e+001;2.234666e+001;2.173766e+001;3.600600e-001;6.651841e-001;7.392973e-002;3.769971e-001;6.056924e-001;5.317627e-001;3.910809e+000;1.792744e+000;4.454194e+000;1.533260e+000;1.427993e-001;7.924041e-001;1.362948e+001;1.323629e+000;4.487992e+000;2.227916e+000;7.720413e-001;2.666924e+001;4.905950e+000;3.065749e+000;2.621646e-002;1.057824e+000;6.932147e-001;7.066186e-001;1.194402e+001;2.210824e-001;1.003273e+001;6.004945e-001;1.655367e+001;5.894454e-001;5.409006e+002;4.628252e-001;1.284686e+003;2.243672e-001;-1.301919e+002;-6.613448e-001;1.535483e+003;1.618183e-001;9.384700e+002;4.241592e-001;-8.732615e+001;-9.573727e-001;2.517178e+003;1.424992e-001;9.888520e+002;4.687299e-001;-9.122422e+001;-8.720224e-001;-1.316070e+001;-6.610793e-001;2.592138e+001;4.372582e-001;4.719117e-002;8.503338e-001;-2.204107e-002;-6.163616e-001;2.034341e-001;4.890338e-001;2.300607e+001;5.832468e-001;3.181372e+000;2.828078e+000;-8.877251e+000;-2.136386e+000;2.974123e+000;4.967691e+000;-9.058249e+000;1.731985e+001;-4.714241e-002;-5.805139e-003;4.738152e-002;4.255319e+000;1.470588e+000;4.300000e-001;2.100000e-001;1.500000e-001;8.164966e-003;-3.166617e+001
'OAF_kick_happy';0.000000;3.833630e+001;1.595404e-001;3.203695e+001;3.683939e+001;4.536282e+001;1.332587e+001;5.855038e+001;3.167122e+001;3.251035e+001;2.482835e+001;2.550597e-001;7.155708e-001;6.493432e-002;2.430737e-001;4.094239e-001;3.444896e-001;2.447319e+000;1.157218e+000;2.316816e+000;1.787220e+000;1.030367e-001;1.138217e+000;1.530013e+001;1.435949e+000;1.168842e+001;1.238738e+000;3.285793e+000;6.150500e+000;6.354399e+000;2.247340e+000;3.675010e-002;1.296598e+000;7.191966e-001;1.039991e+000;1.015174e+001;3.382528e-001;1.533942e+001;6.030664e-001;2.474437e+001;5.639508e-001;5.669335e+002;4.149687e-001;1.196761e+003;2.244494e-001;-1.034687e+002;-9.017989e-001;1.585873e+003;2.057810e-001;9.037070e+002;5.487432e-001;-9.606267e+001;-8.971353e-001;2.574686e+003;1.547604e-001;7.564482e+002;3.039717e-001;-1.000663e+002;-8.257862e-001;-1.820120e+001;-5.597482e-001;3.028327e+001;4.124519e-001;4.539695e-002;7.822011e-001;-2.591722e-002;-5.357381e-001;1.426247e-001;8.580292e-001;2.837000e+001;5.832217e-001;1.218252e+001;1.310863e+000;-2.618915e+000;-7.930460e+000;2.110097e+000;7.352525e+000;-1.511663e+001;2.294016e+001;-6.280753e-002;-1.033702e-002;5.145421e-002;3.211009e+000;9.389672e-001;6.200000e-001;4.700000e-001;2.800000e-001;3.741657e-002;-3.490563e+001
'OAF_kick_neutral';0.000000;3.259128e+001;1.975313e-002;3.212986e+001;3.249246e+001;3.279183e+001;6.619759e-001;1.302620e+001;7.962332e+000;1.303983e+001;1.739370e+001;1.789878e-001;6.169679e-001;4.268330e-002;1.887977e-001;2.724619e-001;2.297786e-001;1.320827e+000;5.113994e-001;1.570994e+000;1.116897e+000;4.368858e-002;7.371577e-001;1.979360e+001;1.169641e+000;1.442898e+001;7.540364e-001;9.357761e+000;1.755880e+000;7.062160e+000;1.968516e+000;1.258821e-002;1.490360e+000;5.962679e-001;1.016016e+000;1.071928e+001;1.883212e-001;1.021535e+001;7.960058e-001;3.009245e+001;3.752232e-001;4.625042e+002;2.996930e-001;1.205684e+003;2.001396e-001;-7.606007e+001;-1.258400e+000;1.503172e+003;1.370440e-001;8.159269e+002;3.209992e-001;-8.714792e+001;-9.836124e-001;2.552587e+003;1.125302e-001;7.763090e+002;4.148802e-001;-9.114407e+001;-9.054586e-001;-1.892874e+001;-4.785931e-001;3.156562e+001;3.227821e-001;3.713255e-002;1.119085e+000;-2.689802e-002;-7.320183e-001;5.244663e-002;6.799776e-001;3.395556e+001;4.102523e-001;1.621857e+001;6.464075e-001;4.348008e+000;4.158305e+000;4.824695e+000;2.964143e+000;-1.747859e+001;2.658445e+001;-8.119535e-002;-5.884612e-003;3.150675e-002;3.030303e+000;1.036269e+000;6.000000e-001;4.300000e-001;2.266667e-001;8.498365e-002;-3.999625e+001
'OAF_kick_ps';0.000000;3.597176e+001;1.343969e-001;3.266164e+001;3.425659e+001;3.962416e+001;6.962528e+000;6.049671e+001;3.299152e+001;-3.045509e+000;1.091642e+002;3.878406e-001;6.313229e-001;1.276675e-001;4.154282e-001;6.019646e-001;4.742971e-001;4.623255e+000;2.400288e+000;2.677456e+000;1.447319e+000;1.757755e-001;1.037872e+000;1.668028e+001;1.360144e+000;8.111498e+000;1.841238e+000;3.253983e+000;6.793051e+000;7.736475e+000;2.110856e+000;3.937909e-002;1.621314e+000;7.047919e-001;7.886543e-001;8.768729e+000;4.257541e-001;1.533056e+001;6.426297e-001;2.705957e+001;3.967557e-001;5.456260e+002;3.520927e-001;1.224731e+003;1.957919e-001;-8.365914e+001;-1.134952e+000;1.588515e+003;1.658038e-001;8.009431e+002;3.245747e-001;-8.711623e+001;-9.773272e-001;2.565741e+003;1.157434e-001;8.199023e+002;3.545706e-001;-9.028613e+001;-9.151722e-001;-1.557703e+001;-5.302404e-001;2.670584e+001;4.371132e-001;6.703772e-002;7.339737e-001;-2.507211e-002;-5.186024e-001;2.383927e-001;8.423450e-001;2.994507e+001;4.263534e-001;7.297390e+000;2.136559e+000;-3.572905e+000;-6.140698e+000;6.563803e+000;2.804210e+000;-8.390794e+000;1.600163e+001;-5.593527e-002;-6.936751e-003;7.968947e-002;3.846154e+000;1.477833e+000;4.166667e-001;4.149163e-001;1.775000e-001;1.054455e-001;-3.144407e+001
'OAF_kick_sad';0.000000;3.419863e+001;2.045973e-001;3.168500e+001;3.233667e+001;3.586800e+001;4.183001e+000;7.808573e+002;0;-9.206295e+000;2.719235e+001;1.804204e-001;5.904109e-001;6.508946e-002;1.796166e-001;2.810887e-001;2.159992e-001;1.151947e+000;6.968409e-001;1.034569e+000;6.056397e-001;4.248844e-002;8.556129e-001;1.841352e+001;1.273281e+000;1.581877e+001;7.799093e-001;1.176362e+001;1.268890e+000;1.026827e+001;1.195966e+000;2.089157e-002;2.384196e+000;5.528154e-001;1.220076e+000;1.009589e+001;4.326445e-001;1.470719e+001;5.504083e-001;3.069230e+001;4.275354e-001;5.035193e+002;3.982740e-001;1.216742e+003;2.461707e-001;-7.826689e+001;-1.219947e+000;1.567494e+003;1.650609e-001;8.513053e+002;4.086793e-001;-8.357109e+001;-9.948866e-001;2.602517e+003;1.430022e-001;9.489783e+002;4.808162e-001;-8.645805e+001;-9.320195e-001;-1.946516e+001;-5.079846e-001;3.181475e+001;3.792167e-001;3.662179e-002;1.240474e+000;-2.558656e-002;-7.042362e-001;5.247459e-002;7.817001e-001;3.032495e+001;6.049014e-001;1.897424e+001;5.482717e-001;7.128927e+000;2.058684e+000;9.931508e+000;1.279094e+000;-1.228983e+001;2.092875e+001;-7.081805e-002;-9.351220e-003;2.536090e-002;2.307692e+000;1.568627e+000;4.075000e-001;5.541378e-001;1.660000e-001;1.187603e-001;-3.843236e+001
'OAF_kill_angry';0.000000;3.798276e+001;7.754003e-002;3.602526e+001;3.856715e+001;3.927063e+001;3.245377e+000;8.785403e+001;8.858881e+001;2.960405e+001;2.179648e+001;5.680281e-001;6.462138e-001;1.875460e-001;5.536298e-001;9.316360e-001;7.440900e-001;6.905289e+000;2.249051e+000;2.301316e+000;2.157499e+000;2.701097e-001;9.197040e-001;1.739773e+001;1.063526e+000;6.639184e+000;2.027017e+000;-8.181110e+000;-2.886378e+000;-4.270112e+000;-4.101241e+000;1.760219e-002;1.135991e+000;8.636062e-001;7.184901e-001;1.057899e+001;3.295307e-001;1.566165e+001;7.295938e-001;2.656414e+001;4.108418e-001;5.841257e+002;5.802940e-001;1.092991e+003;2.010354e-001;-7.194515e+001;-1.236603e+000;1.558039e+003;2.398338e-001;7.800518e+002;3.110687e-001;-4.742273e+001;-1.546625e+000;2.713473e+003;1.659547e-001;6.420726e+002;4.955270e-001;-5.549174e+001;-1.241839e+000;-1.289236e+001;-7.034308e-001;2.654043e+001;3.765664e-001;3.451037e-002;1.122539e+000;-2.861295e-002;-6.496294e-001;3.336986e-001;7.372395e-001;2.363917e+001;5.265198e-001;4.943336e+000;2.784178e+000;-1.495683e+001;-1.451080e+000;-6.132588e+000;-2.879161e+000;-9.754773e+000;1.918023e+001;-6.973255e-002;-4.499046e-003;4.924617e-002;2.684564e+000;1.398601e+000;5.700000e-001;2.600000e-001;1.250000e-001;5.000000e-003;-2.634953e+001
'OAF_kill_disgust';0.000000;3.234082e+001;1.237799e-001;3.034552e+001;3.249209e+001;3.550788e+001;5.162357e+000;5.173162e+001;3.697787e+001;4.477298e+001;3.274322e+001;2.782442e-001;7.686642e-001;8.336959e-002;2.354199e-001;4.212110e-001;3.378415e-001;1.693925e+000;1.110575e+000;2.336402e+000;1.056529e+000;1.122494e-001;1.042550e+000;1.964618e+001;1.227522e+000;1.129008e+001;1.146469e+000;5.243625e+000;3.359903e+000;3.356462e+000;5.230600e+000;4.301406e-002;1.476247e+000;8.596599e-001;8.805196e-001;7.823439e+000;5.363980e-001;1.036642e+001;1.236001e+000;2.805333e+001;4.552865e-001;4.637964e+002;3.205907e-001;1.297457e+003;2.602330e-001;-7.673817e+001;-1.252910e+000;1.480012e+003;1.807528e-001;8.818885e+002;3.677801e-001;-8.210746e+001;-1.056235e+000;2.527681e+003;1.280829e-001;7.822510e+002;4.552659e-001;-8.692646e+001;-9.565293e-001;-1.632144e+001;-6.020029e-001;2.947592e+001;3.887849e-001;4.730447e-002;9.651271e-001;-2.786523e-002;-7.055700e-001;1.573541e-001;7.910894e-001;3.425148e+001;3.775209e-001;1.099987e+001;1.365999e+000;-3.008052e-001;-5.624951e+001;5.128417e+000;3.844352e+000;-9.228597e+000;1.820568e+001;-7.370633e-002;-5.759924e-003;3.556395e-002;2.173913e+000;8.888889e-001;7.200000e-001;2.700000e-001;2.533333e-001;1.371941e-001;-3.316086e+001
'OAF_kill_fear';0.000000;4.126197e+001;3.768971e-002;4.043048e+001;4.082316e+001;4.234977e+001;1.919296e+000;5.481668e+001;6.550140e+001;2.002059e+001;2.594117e+001;4.286441e-001;6.054578e-001;1.519116e-001;4.801312e-001;6.536030e-001;5.016913e-001;3.167985e+000;1.694610e+000;3.550552e+000;1.381430e+000;1.565859e-001;7.967210e-001;1.546711e+001;1.316046e+000;7.263458e+000;1.621760e+000;-4.307448e+000;-5.206498e+000;-3.509031e+000;-5.356357e+000;1.471391e-002;1.189751e+000;5.922368e-001;7.671601e-001;1.289709e+001;2.502170e-001;9.530228e+000;7.864622e-001;1.825763e+001;6.328259e-001;4.982067e+002;4.924302e-001;1.171967e+003;2.282843e-001;-1.306120e+002;-6.505029e-001;1.521900e+003;2.348112e-001;8.194202e+002;2.588127e-001;-7.030996e+001;-1.141076e+000;2.562129e+003;1.721545e-001;8.578826e+002;5.787938e-001;-7.630566e+001;-1.000895e+000;-1.303309e+001;-6.425079e-001;2.629023e+001;3.832913e-001;4.143577e-002;8.813832e-001;-2.308925e-002;-6.382452e-001;2.041929e-001;5.766882e-001;2.458130e+001;5.481757e-001;3.718455e+000;2.838283e+000;-1.346151e+001;-1.430869e+000;-4.386096e+000;-4.542388e+000;-7.643761e+000;1.559046e+001;-5.684680e-002;-5.862942e-003;5.287330e-002;3.355705e+000;1.398601e+000;5.050000e-001;1.750000e-001;1.900000e-001;4.000000e-002;-3.000933e+001
'OAF_kill_happy';0.000000;3.749276e+001;1.713145e-001;3.165786e+001;3.619358e+001;4.377278e+001;1.211492e+001;3.816474e+001;3.018967e+001;6.529182e+001;3.525151e+001;2.789007e-001;6.422937e-001;9.622774e-002;2.874455e-001;4.033759e-001;3.071482e-001;1.818338e+000;7.556822e-001;2.265683e+000;9.767824e-001;1.108795e-001;1.045703e+000;1.776148e+001;1.304296e+000;1.378926e+001;9.734801e-001;-1.124901e+000;-1.870953e+001;-9.081374e-001;-1.979898e+001;3.549571e-002;1.368571e+000;5.740186e-001;6.736856e-001;9.864963e+000;3.369226e-001;1.243355e+001;8.055366e-001;2.770555e+001;5.170015e-001;5.727838e+002;3.853279e-001;1.203091e+003;2.251775e-001;-8.135797e+001;-1.119028e+000;1.584231e+003;2.149839e-001;8.266113e+002;3.138140e-001;-7.861700e+001;-1.043991e+000;2.663682e+003;1.407382e-001;7.620311e+002;4.302773e-001;-8.581386e+001;-8.940903e-001;-1.717829e+001;-5.627635e-001;3.161604e+001;3.472490e-001;4.657914e-002;8.310592e-001;-2.643499e-002;-7.041397e-001;1.482652e-001;8.467872e-001;2.976975e+001;5.050552e-001;1.373901e+001;1.123347e+000;-6.350363e+000;-3.413946e+000;-4.340969e+000;-4.284068e+000;-1.293017e+001;2.174310e+001;-6.712477e-002;-4.146397e-003;3.925040e-002;2.242152e+000;9.259260e-001;7.350000e-001;3.350000e-001;3.250000e-001;3.500000e-002;-3.478254e+001
'OAF_kill_neutral';0.000000;3.276225e+001;9.708630e-002;3.207863e+001;3.228622e+001;3.262566e+001;5.470276e-001;5.537899e+001;0;1.086392e+001;1.117418e+001;1.900813e-001;5.399004e-001;9.134670e-002;1.920454e-001;2.746466e-001;1.832998e-001;1.156136e+000;4.476750e-001;7.020518e-001;6.919036e-001;4.191197e-002;5.681072e-001;2.359118e+001;1.023608e+000;1.467051e+001;7.364810e-001;8.290734e+000;2.070184e+000;4.533259e+000;3.367785e+000;9.213040e-003;1.273499e+000;5.566165e-001;1.025021e+000;1.101944e+001;1.541221e-001;9.044753e+000;1.072746e+000;2.804403e+001;3.694350e-001;4.315091e+002;3.558731e-001;1.128611e+003;2.489798e-001;-6.330987e+001;-1.464721e+000;1.419270e+003;1.598307e-001;7.713635e+002;2.954870e-001;-7.366233e+001;-1.121518e+000;2.468044e+003;1.160310e-001;6.608427e+002;3.570164e-001;-7.769700e+001;-1.014002e+000;-1.808922e+001;-4.742325e-001;3.176488e+001;3.490853e-001;2.785666e-002;1.212369e+000;-2.754527e-002;-6.191818e-001;4.891787e-002;5.047769e-001;3.548066e+001;4.379307e-001;1.390381e+001;7.273505e-001;4.453763e+000;3.917717e+000;3.784067e+000;4.179870e+000;-1.562358e+001;2.492155e+001;-8.784666e-002;-4.913185e-003;2.745952e-002;2.427185e+000;1;6.800000e-001;3.700000e-001;1.900000e-001;8.602326e-002;-3.926880e+001
'OAF_kill_ps';0.000000;3.627683e+001;1.441877e-001;3.201630e+001;3.382838e+001;4.194202e+001;9.925720e+000;5.627085e+001;3.356210e+001;5.772105e+001;3.219743e+001;3.961955e-001;6.074519e-001;1.508531e-001;4.008388e-001;6.016995e-001;4.508464e-001;2.980379e+000;1.493075e+000;2.771755e+000;1.072963e+000;1.875202e-001;9.445674e-001;2.016662e+001;1.103885e+000;1.243600e+001;1.170867e+000;-9.524606e-001;-2.316508e+001;6.429406e-001;3.041069e+001;5.461318e-002;1.531362e+000;7.664871e-001;1.065575e+000;9.456647e+000;3.166543e-001;1.243944e+001;7.165162e-001;2.983581e+001;3.069596e-001;5.567743e+002;3.695397e-001;1.229411e+003;1.714187e-001;-6.919025e+001;-1.284100e+000;1.575331e+003;1.960953e-001;8.170423e+002;2.641556e-001;-7.113754e+001;-1.116239e+000;2.671210e+003;1.056673e-001;7.011832e+002;3.899785e-001;-7.815257e+001;-9.558582e-001;-1.787939e+001;-4.743083e-001;3.032394e+001;3.265561e-001;5.404248e-002;9.733483e-001;-2.946641e-002;-5.753623e-001;2.398365e-001;7.707346e-001;3.139493e+001;3.874830e-001;1.273512e+001;1.275577e+000;-5.131886e+000;-4.370755e+000;1.986057e-001;1.055605e+002;-4.057805e+000;1.177994e+001;-5.440558e-002;-6.038370e-003;6.375530e-002;3.153153e+000;9.216591e-001;7.750000e-001;3.350000e-001;1.900000e-001;9.899495e-002;-3.083717e+001
'OAF_kill_sad';0.000000;3.265187e+001;8.550947e-002;3.139961e+001;3.248449e+001;3.494050e+001;3.540890e+000;1.027133e+002;6.198016e+001;2.568716e+001;2.096291e+001;1.616343e-001;6.017286e-001;5.627222e-002;1.546301e-001;2.370732e-001;1.808010e-001;9.102741e-001;5.058715e-001;7.784451e-001;3.468244e-001;4.792969e-002;7.925043e-001;2.239763e+001;9.463340e-001;1.855110e+001;5.826607e-001;1.333473e+001;1.003460e+000;7.452838e+000;1.943159e+000;2.045417e-002;2.261517e+000;5.429359e-001;1.296747e+000;1.074368e+001;2.530715e-001;1.284285e+001;6.655934e-001;3.224228e+001;3.420078e-001;4.311575e+002;3.455905e-001;1.170068e+003;2.393737e-001;-7.075699e+001;-1.328058e+000;1.480722e+003;1.806218e-001;8.339746e+002;4.652755e-001;-8.236402e+001;-1.004270e+000;2.511938e+003;1.451723e-001;9.055247e+002;5.360134e-001;-8.762131e+001;-9.032707e-001;-2.179626e+001;-3.844966e-001;3.324563e+001;3.233358e-001;4.021199e-002;9.620031e-001;-3.026428e-002;-5.446185e-001;4.931038e-002;7.235430e-001;3.362617e+001;3.739677e-001;2.058145e+001;5.182383e-001;1.074700e+001;1.295724e+000;6.882364e+000;2.229180e+000;-2.024317e+001;3.022274e+001;-9.939454e-002;-1.034511e-002;4.566189e-002;1.937985e+000;7.905138e-001;8.350000e-001;4.850000e-001;2.700000e-001;9.626352e-002;-3.938029e+001
'OAF_king_angry';0.000000;3.862437e+001;8.539870e-002;3.729483e+001;3.906738e+001;4.022566e+001;2.930836e+000;1.303267e+002;4.295274e+001;1.395009e+001;3.148080e+001;4.778051e-001;7.198639e-001;1.005021e-001;4.498430e-001;7.619889e-001;6.614868e-001;6.476280e+000;2.555045e+000;3.706708e+000;1.874418e+000;1.871483e-001;8.655347e-001;1.853963e+001;9.889076e-001;6.420435e+000;2.082288e+000;-7.458694e-001;-2.697051e+001;4.965515e+000;3.984173e+000;1.929880e-002;1.159115e+000;6.882310e-001;7.364859e-001;1.127073e+001;2.203715e-001;1.829319e+001;3.949840e-001;2.150215e+001;6.550803e-001;5.707489e+002;4.874654e-001;1.212758e+003;2.597165e-001;-8.302458e+001;-1.124471e+000;1.590700e+003;1.852200e-001;7.757455e+002;3.721134e-001;-6.125343e+001;-1.266877e+000;2.620510e+003;1.353640e-001;8.351595e+002;5.527257e-001;-6.362831e+001;-1.193586e+000;-1.159467e+001;-8.251660e-001;2.279735e+001;5.813863e-001;2.965293e-002;9.039623e-001;-2.782035e-002;-5.359117e-001;2.394905e-001;6.615828e-001;2.435701e+001;5.656459e-001;3.483620e+000;3.792461e+000;-6.308402e+000;-3.028560e+000;2.275685e+000;8.898970e+000;-1.747400e+001;2.651848e+001;-8.043958e-002;-9.971697e-003;4.580551e-002;3.030303e+000;1.257862e+000;5.950000e-001;2.350000e-001;1.800000e-001;2.000000e-002;-2.753484e+001
'OAF_king_disgust';0.000000;3.294945e+001;9.678034e-002;3.006085e+001;3.312452e+001;3.552461e+001;5.463762e+000;4.581323e+001;2.783370e+001;4.357299e+001;2.363638e+001;2.811995e-001;6.198594e-001;1.099837e-001;2.767937e-001;4.414153e-001;3.314316e-001;1.886876e+000;7.026822e-001;1.914241e+000;1.095244e+000;1.030038e-001;8.118230e-001;2.276854e+001;1.013727e+000;1.786204e+001;6.263747e-001;6.469199e+000;2.699385e+000;1.088558e+001;1.426510e+000;2.894775e-002;9.712177e-001;7.410932e-001;8.819121e-001;9.064602e+000;2.970413e-001;1.430156e+001;5.760325e-001;3.433433e+001;3.914998e-001;5.795754e+002;3.591453e-001;1.260239e+003;1.858189e-001;-6.527328e+001;-1.305810e+000;1.619333e+003;1.951264e-001;9.330899e+002;5.004603e-001;-7.347290e+001;-1.050818e+000;2.662292e+003;1.401154e-001;9.492119e+002;4.310348e-001;-7.947456e+001;-9.240704e-001;-2.028243e+001;-4.630587e-001;3.328082e+001;3.785920e-001;3.252050e-002;1.470550e+000;-2.784319e-002;-6.067100e-001;1.201463e-001;7.439991e-001;3.403609e+001;3.878330e-001;1.869336e+001;6.050532e-001;3.877261e+000;4.663978e+000;1.167351e+001;1.371189e+000;-9.054084e+000;1.743145e+001;-6.892484e-002;-4.990379e-003;5.959413e-002;2.666667e+000;9.132420e-001;7.900000e-001;3.200000e-001;2.850000e-001;4.500000e-002;-3.442048e+001
'OAF_king_fear';0.000000;4.138560e+001;5.664790e-002;4.031768e+001;4.129892e+001;4.214598e+001;1.828297e+000;1.742587e+002;1.970593e+002;4.491611e+001;1.612607e+001;3.283237e-001;5.352566e-001;1.863551e-001;3.570338e-001;4.751036e-001;2.887484e-001;3.550881e+000;1.833688e+000;2.229617e+000;1.450294e+000;1.208031e-001;9.438793e-001;1.746783e+001;1.191696e+000;1.019989e+001;9.910779e-001;-1.740478e+000;-1.239614e+001;2.992807e+000;4.839489e+000;2.498162e-002;1.979134e+000;4.989249e-001;8.932270e-001;1.360748e+001;2.426695e-001;6.391560e+000;1.269574e+000;1.876532e+001;5.096219e-001;6.592714e+002;3.930010e-001;1.277772e+003;2.693098e-001;-9.517954e+001;-8.995947e-001;1.701744e+003;1.729023e-001;9.182079e+002;3.754273e-001;-7.228177e+001;-1.055189e+000;2.789936e+003;1.378993e-001;9.429969e+002;4.378147e-001;-7.884911e+001;-9.180782e-001;-1.673467e+001;-5.621039e-001;2.954294e+001;4.194965e-001;5.411674e-002;7.546828e-001;-2.228921e-002;-8.056815e-001;1.510197e-001;8.124134e-001;2.526497e+001;5.323055e-001;7.884067e+000;1.200883e+000;-8.705844e+000;-2.373514e+000;3.315403e+000;4.548961e+000;-1.222346e+001;2.039440e+001;-6.384116e-002;-6.537116e-003;4.290929e-002;3.144654e+000;1.333333e+000;5.400000e-001;2.400000e-001;1.900000e-001;1.000000e-002;-3.173439e+001
'OAF_king_happy';0.000000;3.865998e+001;1.554536e-001;3.222996e+001;3.966553e+001;4.449760e+001;1.226764e+001;6.073373e+001;3.752418e+001;7.621642e+001;1.468966e+001;2.924482e-001;6.217899e-001;1.174746e-001;3.182567e-001;4.305689e-001;3.130943e-001;2.224546e+000;1.071778e+000;3.109431e+000;2.395448e+000;1.335490e-001;9.314815e-001;1.921641e+001;1.201888e+000;1.192709e+001;1.186968e+000;5.804267e-001;3.534420e+001;2.196408e+000;7.186952e+000;5.343750e-002;1.432922e+000;5.003672e-001;6.701762e-001;1.075144e+001;2.846146e-001;1.210380e+001;6.504049e-001;2.625185e+001;6.133173e-001;6.064047e+002;3.721850e-001;1.282367e+003;2.697265e-001;-7.414172e+001;-1.157923e+000;1.608621e+003;2.040088e-001;8.657578e+002;3.346150e-001;-7.466712e+001;-1.019808e+000;2.670463e+003;1.361270e-001;8.287083e+002;3.789110e-001;-8.102375e+001;-8.871586e-001;-1.950965e+001;-5.187281e-001;3.271954e+001;3.742561e-001;5.533215e-002;8.332334e-001;-2.332840e-002;-6.407579e-001;1.700963e-001;7.551741e-001;3.004738e+001;4.899759e-001;1.139970e+001;1.339857e+000;-4.481951e+000;-4.380720e+000;5.561531e-001;2.914007e+001;-4.214839e+000;1.203620e+001;-4.775612e-002;-4.278696e-003;4.807676e-002;2.645503e+000;1.092896e+000;6.600000e-001;3.100000e-001;2.350000e-001;1.500000e-002;-3.318111e+001
