name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'03-01-01-01-02-01-14';0.000000;3.821288e+001;7.004414e-002;3.642057e+001;3.734268e+001;4.194072e+001;5.520149e+000;1.857245e+002;2.465789e+002;1.901269e+001;3.151238e+000;9.004057e-002;1.324064e+000;4.384412e-003;9.512902e-003;1.828816e-001;1.784972e-001;2.780250e+000;1.756963e+000;2.302408e+000;1.339778e+000;2.352037e-002;1.492273e+000;7.879985e+000;1.956198e+000;5.208179e+000;1.996501e+000;1.016916e+000;1.152456e+001;-4.021255e+000;-3.897078e+000;2.397840e-002;1.017630e+000;1.230511e+000;7.629693e-001;8.526726e+000;5.352802e-001;6.115995e+000;1.748216e+000;2.211961e+001;3.270008e-001;6.920499e+002;2.314150e-001;1.179938e+003;2.530760e-001;-1.556929e+002;-4.993106e-001;1.777107e+003;1.311746e-001;7.642702e+002;4.420312e-001;-1.522722e+002;-5.027142e-001;3.014900e+003;9.802777e-002;6.623813e+002;6.308947e-001;-1.542785e+002;-4.734376e-001;-1.216527e+001;-7.786582e-001;2.196968e+001;4.652336e-001;1.259763e-001;2.241622e-001;-1.489805e-002;-9.444421e-001;6.868859e-002;4.863895e-001;2.051360e+001;6.820639e-001;3.540454e+000;4.227677e+000;-1.362719e+000;-1.208696e+001;-2.225945e+001;-6.648158e-001;-2.608994e+000;1.065298e+001;8.919759e-002;1.032864e-002;8.835955e-003;2.312139e+000;1.466276e+000;1.800000e-001;8.876937e-002;4.780000e-001;5.051495e-001;-5.151643e+001
'03-01-01-01-02-01-15';0.000000;2.557379e+001;1.417693e-001;2.345842e+001;2.466611e+001;2.958195e+001;6.123531e+000;1.215613e+002;1.535199e+002;5.874277e+001;3.795887e+001;1.831924e-001;1.395428e+000;9.498799e-003;1.676304e-002;3.848232e-001;3.753244e-001;6.343423e+000;3.107791e+000;5.221880e+000;3.114543e+000;7.476756e-002;1.496246e+000;1.810613e+001;8.587665e-001;7.122709e+000;2.067580e+000;1.182559e+001;8.917906e-001;8.771973e+000;1.299813e+000;5.450924e-002;1.225124e+000;2.149576e+000;7.752468e-001;2.330869e+000;1.410966e+000;2.988073e+000;5.526237e+000;1.664095e+001;6.642058e-001;5.816964e+002;4.732724e-001;1.245481e+003;1.964762e-001;-1.383245e+002;-6.403462e-001;1.589043e+003;1.851475e-001;8.596865e+002;3.779387e-001;-1.374352e+002;-6.306216e-001;2.634597e+003;1.296442e-001;7.768452e+002;3.592342e-001;-1.394015e+002;-6.021410e-001;-1.082822e+001;-5.836922e-001;1.892601e+001;3.534413e-001;6.018636e-002;5.583451e-001;-1.345739e-002;-7.889385e-001;1.933930e-001;5.966110e-001;3.328922e+001;3.424259e-001;-5.594680e+000;-2.621026e+000;1.257974e+001;1.108095e+000;6.147169e-001;2.376941e+001;-1.609694e+001;2.652331e+001;-1.588690e-002;5.046426e-003;1.692450e-002;2.046784e+000;1.483680e+000;2.180000e-001;1.918750e-001;3.616667e-001;4.350638e-001;-4.261053e+001
'03-01-01-01-02-01-16';0.000000;3.384221e+001;1.042925e-001;3.146212e+001;3.425729e+001;3.738408e+001;5.921959e+000;1.456231e+001;6.080278e+000;2.389869e+001;9.967896e+000;1.906532e-001;1.310988e+000;9.079159e-003;2.872277e-002;3.543034e-001;3.452242e-001;4.241723e+000;3.289807e+000;4.067505e+000;3.245978e+000;7.309324e-002;1.542813e+000;1.367359e+001;1.290478e+000;7.234990e+000;1.989327e+000;2.731867e+000;4.841611e+000;-2.863131e+000;-5.465584e+000;2.509488e-002;9.168658e-001;1.430515e+000;7.953224e-001;6.105016e+000;7.483412e-001;3.975613e+000;2.345403e+000;2.180892e+001;5.028086e-001;5.571022e+002;3.632279e-001;1.217701e+003;2.328377e-001;-1.275660e+002;-7.327346e-001;1.632715e+003;1.709174e-001;9.168013e+002;4.717351e-001;-1.276637e+002;-6.909211e-001;2.669613e+003;1.137543e-001;9.385773e+002;4.515968e-001;-1.294135e+002;-6.644849e-001;-1.332921e+001;-6.000988e-001;2.253883e+001;4.799914e-001;1.186629e-001;2.956173e-001;-2.414743e-002;-4.902900e-001;1.714561e-001;7.168608e-001;2.869092e+001;5.482505e-001;1.144869e+000;1.525102e+001;4.318644e+000;4.530459e+000;-1.156767e+001;-1.541623e+000;-5.594083e+000;1.271259e+001;7.840419e-002;4.385785e-003;9.888103e-003;2.228412e+000;8.474576e-001;4.666667e-001;3.750851e-001;5.175000e-001;4.191882e-001;-4.223757e+001
'03-01-01-01-02-01-17';0.000000;2.430625e+001;8.187312e-002;2.277422e+001;2.407992e+001;2.645527e+001;3.681049e+000;1.798186e+002;1.832043e+002;2.253163e+001;1.153057e+001;1.851308e-001;1.358500e+000;9.421114e-003;2.437541e-002;3.785883e-001;3.691672e-001;4.955594e+000;4.113400e+000;5.563787e+000;4.824121e+000;6.724868e-002;1.497862e+000;1.746419e+001;9.332125e-001;9.458569e+000;1.185309e+000;1.320947e+001;8.582170e-001;7.300128e+000;1.785667e+000;3.331835e-002;1.174730e+000;1.531533e+000;6.686375e-001;3.846760e+000;7.113760e-001;3.014589e+000;1.734816e+000;2.273930e+001;3.463416e-001;6.309079e+002;4.201586e-001;1.348139e+003;2.355435e-001;-1.305845e+002;-6.959503e-001;1.555754e+003;1.738369e-001;1.072737e+003;4.312097e-001;-1.299016e+002;-6.820943e-001;2.719691e+003;1.157969e-001;7.947231e+002;3.274968e-001;-1.329439e+002;-6.359360e-001;-1.202981e+001;-5.635653e-001;2.413407e+001;3.510962e-001;4.432028e-002;8.644814e-001;-1.054168e-002;-1.251992e+000;1.625189e-001;6.511762e-001;3.385294e+001;3.861139e-001;1.680333e+000;8.059913e+000;1.409807e+001;1.152119e+000;-2.225749e+000;-6.892116e+000;-1.530373e+001;2.612356e+001;-2.486634e-002;9.974305e-003;9.622916e-003;2.292264e+000;8.720931e-001;4.333333e-001;3.399346e-001;5.175000e-001;4.584962e-001;-4.187962e+001
'03-01-01-01-02-01-18';0.000000;3.300308e+001;4.781033e-002;3.160094e+001;3.336621e+001;3.458232e+001;2.981379e+000;1.130826e+002;6.352240e+001;1.937583e+001;8.703363e+000;8.134540e-002;1.237369e+000;1.421364e-003;1.236458e-002;1.854227e-001;1.840013e-001;1.815535e+000;1.132532e+000;1.488247e+000;8.048670e-001;1.845298e-002;1.416335e+000;1.350323e+001;1.544482e+000;1.046146e+001;1.097912e+000;4.663699e+000;2.010037e+000;-4.020658e+000;-3.561892e+000;1.654849e-002;1.180647e+000;9.014900e-001;1.117278e+000;9.717752e+000;2.830741e-001;3.087012e+000;1.410827e+000;3.109112e+001;2.115074e-001;4.886808e+002;3.287621e-001;1.227297e+003;1.932674e-001;-1.363028e+002;-6.519048e-001;1.462975e+003;2.502384e-001;9.808529e+002;4.181861e-001;-1.396530e+002;-5.815775e-001;2.638722e+003;1.404974e-001;7.463920e+002;4.460959e-001;-1.429686e+002;-5.354265e-001;-1.918800e+001;-3.655404e-001;3.018967e+001;2.942654e-001;1.176802e-001;2.611112e-001;-2.124499e-002;-4.657004e-001;4.356007e-002;5.673123e-001;3.570078e+001;3.815103e-001;1.573101e+001;7.634391e-001;9.790565e+000;1.161790e+000;-1.806981e+001;-7.810241e-001;-2.553233e+000;1.243221e+001;9.859066e-002;1.473263e-002;6.053193e-003;2.023121e+000;1.466276e+000;2.300000e-001;1.247397e-001;3.583333e-001;4.299386e-001;-5.068608e+001
'03-01-01-01-02-01-19';0.000000;2.639808e+001;2.217330e-001;2.326919e+001;2.516354e+001;2.777946e+001;4.510273e+000;8.981581e+002;6.248066e+002;4.348290e+001;2.782421e+001;1.079945e-001;1.208028e+000;8.103115e-003;1.481504e-002;2.285743e-001;2.204712e-001;3.495721e+000;2.225127e+000;2.178635e+000;1.012046e+000;2.979257e-002;1.361048e+000;1.338601e+001;1.360740e+000;1.156509e+001;6.492593e-001;1.240650e+001;8.942034e-001;6.212913e+000;1.920353e+000;2.269249e-002;1.012350e+000;1.375737e+000;9.320631e-001;4.871699e+000;6.936933e-001;1.465000e+000;2.672407e+000;2.428811e+001;3.909319e-001;4.872254e+002;4.997593e-001;1.235287e+003;1.702600e-001;-1.322485e+002;-7.076190e-001;1.449536e+003;1.873643e-001;8.610244e+002;3.060536e-001;-1.327102e+002;-6.639645e-001;2.553771e+003;1.460004e-001;7.677963e+002;3.029973e-001;-1.356162e+002;-6.208699e-001;-1.366528e+001;-6.842999e-001;2.362936e+001;4.916834e-001;7.845130e-002;3.351121e-001;-1.346895e-002;-9.831849e-001;6.870609e-002;5.221267e-001;3.019752e+001;5.508283e-001;1.072216e+001;9.412736e-001;1.285132e+001;1.229387e+000;-3.159654e+000;-4.072678e+000;-1.269975e+001;2.279923e+001;-1.789352e-002;1.183648e-002;8.521431e-003;2.409639e+000;1.529052e+000;2.260000e-001;1.747684e-001;5.025000e-001;4.626756e-001;-4.944415e+001
'03-01-01-01-02-01-20';0.000000;3.585595e+001;1.652432e-001;3.355836e+001;3.777272e+001;3.919936e+001;5.641003e+000;9.100431e+001;1.000813e+002;4.228640e+001;9.840147e+000;1.087896e-001;1.352626e+000;1.033966e-003;9.278599e-003;2.145641e-001;2.135302e-001;2.779611e+000;1.460634e+000;2.973009e+000;1.794831e+000;3.127166e-002;1.546038e+000;8.691696e+000;1.791442e+000;3.202935e+000;2.956776e+000;2.738856e+000;3.708745e+000;-6.491383e+000;-2.663760e+000;3.496810e-002;1.524046e+000;1.058973e+000;6.619488e-001;7.808701e+000;5.013332e-001;7.317118e+000;1.380526e+000;2.417270e+001;2.879364e-001;4.990799e+002;3.185510e-001;1.066942e+003;2.545212e-001;-1.607415e+002;-4.695616e-001;1.575421e+003;1.880345e-001;7.023911e+002;4.831934e-001;-1.441269e+002;-5.705243e-001;2.690635e+003;1.045632e-001;6.693837e+002;4.861271e-001;-1.463096e+002;-5.392410e-001;-1.194470e+001;-7.219125e-001;2.101543e+001;5.107320e-001;1.282699e-001;2.527306e-001;-1.942573e-002;-5.812725e-001;8.556602e-002;6.068669e-001;2.252593e+001;6.920233e-001;-2.350482e-001;-5.530833e+001;3.944483e+000;3.853236e+000;-2.619158e+001;-6.383295e-001;-2.954937e+000;9.993894e+000;1.050641e-001;1.388627e-002;1.292288e-002;2.339181e+000;1.483680e+000;1.960000e-001;1.197664e-001;3.800000e-001;4.395073e-001;-4.973290e+001
'03-01-01-01-02-01-21';0.000000;2.252754e+001;2.638803e-001;2.030361e+001;2.149051e+001;2.320121e+001;2.897602e+000;8.580656e+001;1.758315e+000;4.565486e+001;0;2.185969e-001;1.366755e+000;6.279428e-003;3.170860e-002;4.747948e-001;4.685154e-001;5.551523e+000;5.075062e+000;4.490980e+000;2.531518e+000;1.067056e-001;1.515144e+000;1.687483e+001;1.091564e+000;6.270470e+000;1.900536e+000;1.040752e+001;9.816084e-001;2.119587e+000;5.355669e+000;3.219623e-002;8.809937e-001;1.337139e+000;6.864678e-001;1.551086e+000;2.055455e+000;2.969157e+000;1.294120e+000;2.179563e+001;4.285154e-001;5.533948e+002;4.321097e-001;1.167094e+003;2.054860e-001;-1.227558e+002;-7.760115e-001;1.548356e+003;2.081450e-001;8.730693e+002;4.194869e-001;-1.256194e+002;-7.154468e-001;2.645336e+003;1.156544e-001;7.135070e+002;3.241476e-001;-1.275560e+002;-6.806229e-001;-1.379958e+001;-6.851922e-001;2.351328e+001;4.511339e-001;5.660936e-002;6.304514e-001;-1.442639e-002;-8.516489e-001;2.483360e-001;6.722844e-001;3.316356e+001;4.856911e-001;4.255026e+000;3.733292e+000;1.611197e+001;7.536753e-001;-3.504852e+000;-4.006339e+000;-5.113765e+000;1.361913e+001;3.600213e-002;8.330459e-003;1.250972e-002;2.228412e+000;1.129943e+000;3.500000e-001;2.042058e-001;5.100000e-001;4.454772e-001;-3.923238e+001
'03-01-01-01-02-01-22';0.000000;3.371283e+001;7.287154e-002;3.124180e+001;3.400739e+001;3.675092e+001;5.509117e+000;4.440139e+001;3.480949e+001;1.443909e+001;3.145041e+000;1.342356e-001;1.265545e+000;5.141754e-003;3.422855e-002;2.506463e-001;2.455045e-001;3.122096e+000;1.449562e+000;2.907751e+000;1.224771e+000;3.516872e-002;1.476767e+000;1.417699e+001;1.209936e+000;6.142590e+000;1.988441e+000;1.268907e+000;9.813529e+000;3.058362e+000;3.778058e+000;1.773674e-002;1.116910e+000;1.074167e+000;8.904595e-001;8.500794e+000;3.774488e-001;3.579140e+000;2.493429e+000;2.306516e+001;3.715392e-001;4.840696e+002;3.783849e-001;1.161875e+003;1.827709e-001;-1.338885e+002;-6.830937e-001;1.461102e+003;1.528170e-001;8.088591e+002;3.683672e-001;-1.320520e+002;-6.629179e-001;2.586352e+003;9.185275e-002;6.949256e+002;4.017081e-001;-1.357769e+002;-6.088750e-001;-1.291220e+001;-5.364580e-001;2.396736e+001;3.905924e-001;1.277896e-001;2.309761e-001;-1.516918e-002;-6.702052e-001;8.505203e-002;6.327978e-001;3.007462e+001;4.673437e-001;5.255793e+000;2.600465e+000;-1.910927e+000;-9.600203e+000;-3.597168e+000;-3.956080e+000;-3.187461e+000;1.250510e+001;6.221544e-002;7.371453e-003;6.336054e-003;2.228412e+000;1.129943e+000;3.175000e-001;1.780976e-001;4.360000e-001;4.529282e-001;-4.711617e+001
'03-01-01-01-02-01-23';0.000000;2.953104e+001;6.619054e-002;2.804204e+001;2.986529e+001;3.112840e+001;3.086359e+000;1.987634e+001;1.083621e+001;1.920638e+001;3.880995e+000;2.440117e-001;1.400490e+000;4.657352e-003;1.454794e-002;5.772586e-001;5.726013e-001;5.909635e+000;2.911738e+000;6.406182e+000;3.998689e+000;8.389369e-002;1.535950e+000;1.399089e+001;1.287911e+000;2.543457e+000;5.462159e+000;1.052946e+001;1.214946e+000;6.071049e+000;1.602049e+000;2.388479e-002;8.301849e-001;1.233608e+000;9.256662e-001;5.822556e+000;5.500158e-001;2.120525e+000;1.776309e+000;1.521550e+001;4.476091e-001;4.895395e+002;5.216240e-001;1.262898e+003;2.411077e-001;-1.349682e+002;-6.717520e-001;1.468631e+003;1.944782e-001;8.665186e+002;3.037406e-001;-1.308159e+002;-6.862833e-001;2.481046e+003;1.083724e-001;7.325750e+002;2.465636e-001;-1.323090e+002;-6.635528e-001;-9.056175e+000;-6.912655e-001;1.674273e+001;4.713388e-001;9.774762e-002;3.075250e-001;-1.096018e-002;-8.375795e-001;2.141900e-001;6.059846e-001;3.167121e+001;3.804201e-001;-7.212062e+000;-2.193312e+000;1.909992e+001;8.544246e-001;2.885617e+000;4.106061e+000;-4.978392e+000;1.322826e+001;4.347875e-002;1.031981e-002;8.041535e-003;1.912568e+000;8.310249e-001;4.400000e-001;8.485281e-002;5.550000e-001;4.355743e-001;-3.994068e+001
'03-01-01-01-02-01-24';0.000000;3.762109e+001;1.067413e-001;3.514479e+001;3.710197e+001;3.915606e+001;4.011272e+000;4.810176e+001;4.409653e-001;3.370243e+001;0;1.407442e-001;1.300198e+000;1.314986e-003;1.244492e-002;2.823823e-001;2.810673e-001;2.753055e+000;1.257550e+000;2.772178e+000;1.711918e+000;3.733099e-002;1.395673e+000;1.089753e+001;1.571164e+000;1.435468e+000;9.253456e+000;-1.560818e+000;-7.697222e+000;-7.511199e+000;-1.811835e+000;2.010819e-002;1.081231e+000;1.191101e+000;9.550815e-001;8.050829e+000;7.985454e-001;7.681397e+000;1.741561e+000;2.078069e+001;5.402200e-001;4.964494e+002;4.323922e-001;1.180726e+003;2.116277e-001;-1.440719e+002;-6.038936e-001;1.524831e+003;2.086173e-001;9.904887e+002;5.191627e-001;-1.289052e+002;-6.862946e-001;2.519365e+003;1.374569e-001;7.390049e+002;3.109679e-001;-1.306159e+002;-6.539637e-001;-1.238711e+001;-7.778552e-001;2.214558e+001;4.596767e-001;1.323502e-001;1.748271e-001;-1.493551e-002;-6.504681e-001;8.667941e-002;5.764822e-001;2.481681e+001;6.355639e-001;-2.888056e+000;-5.915312e+000;-4.424150e+000;-3.738231e+000;-2.018813e+001;-6.368939e-001;-1.684716e+000;9.525148e+000;1.138779e-001;1.362352e-002;9.586106e-003;2.209945e+000;1.400560e+000;2.700000e-001;2.325511e-001;4.200000e-001;4.493106e-001;-4.624430e+001
'03-01-01-01-02-02-01';0.000000;2.426785e+001;9.603401e-002;2.244290e+001;2.447868e+001;2.674239e+001;4.299484e+000;1.589141e+002;1.281685e+002;3.130278e+001;1.009424e+001;1.253214e-001;1.483866e+000;5.231081e-003;1.205381e-002;2.648203e-001;2.595892e-001;2.970293e+000;1.792138e+000;3.430544e+000;1.997757e+000;4.155030e-002;1.551314e+000;1.268779e+001;1.308746e+000;5.502087e+000;1.809225e+000;8.347507e+000;1.375557e+000;4.548708e+000;2.398576e+000;6.126494e-002;1.122949e+000;1.788068e+000;6.821800e-001;2.869014e+000;9.143361e-001;5.362125e-001;7.349874e+000;2.029856e+001;3.088394e-001;5.030432e+002;5.500181e-001;1.115985e+003;2.181415e-001;-1.358066e+002;-6.649991e-001;1.458674e+003;2.519865e-001;7.829467e+002;2.871186e-001;-1.385823e+002;-6.227424e-001;2.465532e+003;1.431766e-001;6.990500e+002;3.135876e-001;-1.413331e+002;-5.830304e-001;-1.264201e+001;-5.857989e-001;2.102968e+001;4.288586e-001;6.605140e-002;4.215490e-001;-1.052492e-002;-1.106111e+000;1.107275e-001;5.746957e-001;2.961157e+001;4.948467e-001;6.749358e+000;1.543933e+000;1.731127e+001;7.680959e-001;2.200869e+000;7.550300e+000;-2.113302e+000;1.064063e+001;5.681534e-002;1.216860e-002;8.324271e-003;2.222222e+000;9.771987e-001;3.333333e-001;2.673740e-001;5.000000e-001;4.457017e-001;-4.619315e+001
'03-01-01-01-02-02-02';0.000000;3.728999e+001;9.313709e-002;3.395477e+001;3.673685e+001;4.004126e+001;6.086491e+000;8.266571e+000;1.193890e+001;2.419814e+001;1.954133e+000;2.088613e-001;1.460090e+000;7.139529e-003;1.995941e-002;3.466604e-001;3.395209e-001;5.652921e+000;2.871973e+000;4.636800e+000;2.998082e+000;8.624788e-002;1.729514e+000;1.020353e+001;1.589182e+000;1.341283e+000;1.114491e+001;1.934001e+000;6.104254e+000;-6.154202e+000;-2.436130e+000;3.161607e-002;8.541109e-001;1.358405e+000;7.693791e-001;6.414950e+000;8.336015e-001;7.012681e+000;1.301978e+000;1.879853e+001;4.423921e-001;5.747593e+002;4.869217e-001;1.225723e+003;2.307820e-001;-1.497003e+002;-5.567641e-001;1.603222e+003;1.417087e-001;9.105325e+002;5.543538e-001;-1.382166e+002;-6.195651e-001;2.725903e+003;1.022092e-001;7.870565e+002;5.168641e-001;-1.401970e+002;-5.901659e-001;-9.322155e+000;-8.873461e-001;1.959157e+001;5.143662e-001;1.335604e-001;2.376907e-001;-8.618058e-003;-1.482783e+000;2.333714e-001;7.722818e-001;2.203811e+001;6.484199e-001;-8.659416e+000;-2.185306e+000;3.934874e+000;3.895586e+000;-2.007932e+001;-7.055116e-001;-3.384514e+000;1.085607e+001;8.399665e-002;7.729834e-003;1.487948e-002;1.949861e+000;1.412429e+000;2.300000e-001;1.772005e-001;3.800000e-001;4.953450e-001;-4.138110e+001
'03-01-01-01-02-02-03';0.000000;2.778225e+001;1.642343e-001;2.252364e+001;2.981579e+001;3.120351e+001;8.679874e+000;7.082362e+001;4.254800e+001;1.811658e+001;1.648952e+001;2.037923e-001;1.436963e+000;1.423011e-002;3.192359e-002;3.152589e-001;3.010288e-001;3.955517e+000;3.595414e+000;5.132954e+000;2.742887e+000;7.153841e-002;1.520720e+000;1.139713e+001;1.361437e+000;4.693617e+000;2.334780e+000;6.294599e+000;1.872516e+000;5.803318e+000;1.535488e+000;3.608149e-002;1.373540e+000;1.800789e+000;6.655537e-001;3.040493e+000;1.632550e+000;1.960079e+000;2.336215e+000;1.741631e+001;3.762324e-001;6.715065e+002;4.916244e-001;1.057978e+003;2.531056e-001;-1.310562e+002;-7.094027e-001;1.724592e+003;2.040255e-001;7.979863e+002;4.426603e-001;-1.340484e+002;-6.545389e-001;2.736456e+003;1.944777e-001;8.226064e+002;2.831426e-001;-1.354323e+002;-6.342211e-001;-1.135173e+001;-6.465725e-001;1.812872e+001;4.218667e-001;1.024558e-001;2.278526e-001;-1.566344e-002;-6.989654e-001;1.865544e-001;5.990019e-001;2.548898e+001;4.586537e-001;2.880130e+000;4.176295e+000;8.712587e+000;1.731926e+000;2.377245e+000;5.416545e+000;-1.986708e+000;8.953605e+000;6.621777e-002;6.761832e-003;9.304498e-003;2.023121e+000;1.173021e+000;2.950000e-001;2.003122e-001;5.325000e-001;4.440368e-001;-4.168055e+001
'03-01-01-01-02-02-04';0.000000;3.544202e+001;9.184986e-002;3.247604e+001;3.483977e+001;3.776508e+001;5.289043e+000;7.731416e+001;6.291181e+001;1.681831e+001;3.621884e+000;1.154585e-001;1.440383e+000;1.033966e-003;1.027904e-002;2.528374e-001;2.518035e-001;2.765272e+000;1.547570e+000;2.928150e+000;1.656429e+000;3.696601e-002;1.812791e+000;1.085260e+001;1.464252e+000;2.782747e+000;4.346407e+000;1.201158e+000;7.314401e+000;-4.969466e+000;-2.587396e+000;2.949317e-002;9.476570e-001;1.263615e+000;9.091462e-001;7.009897e+000;5.777730e-001;7.005282e+000;1.024334e+000;2.451074e+001;3.655435e-001;5.249224e+002;3.586664e-001;1.170454e+003;1.884105e-001;-1.495311e+002;-5.655870e-001;1.532940e+003;1.672194e-001;7.714761e+002;2.994427e-001;-1.430072e+002;-5.843613e-001;2.713920e+003;1.052177e-001;6.096356e+002;6.679947e-001;-1.455768e+002;-5.475981e-001;-1.056204e+001;-7.039987e-001;2.116582e+001;4.737745e-001;1.454219e-001;1.647881e-001;-1.270674e-002;-7.038670e-001;1.075595e-001;7.602682e-001;2.732718e+001;5.371374e-001;-2.824171e+000;-5.676229e+000;2.131594e+000;6.604442e+000;-1.859310e+001;-8.228337e-001;-4.048845e+000;1.124991e+001;1.204016e-001;1.440535e-002;9.841798e-003;2.173913e+000;1.577287e+000;1.880000e-001;8.588363e-002;4.220000e-001;4.679914e-001;-4.843082e+001
'03-01-01-01-02-02-05';0.000000;2.483040e+001;3.083259e-001;2.119953e+001;2.329803e+001;2.701225e+001;5.812716e+000;4.948541e+001;3.337745e+001;1.320671e+002;0;9.262594e-002;1.297965e+000;6.807841e-003;1.701499e-002;1.925783e-001;1.857705e-001;2.502013e+000;1.476564e+000;2.094495e+000;1.394287e+000;2.803042e-002;1.481140e+000;1.283099e+001;1.551456e+000;7.087277e+000;1.487799e+000;1.050521e+001;1.005240e+000;2.751939e+000;4.415011e+000;4.671406e-002;1.157936e+000;1.928321e+000;7.699528e-001;2.821238e+000;1.248437e+000;3.211354e+000;1.513849e+000;2.288434e+001;4.884889e-001;4.707522e+002;4.032968e-001;1.248297e+003;1.846258e-001;-1.420962e+002;-6.203037e-001;1.414810e+003;1.869002e-001;8.875937e+002;3.182318e-001;-1.439899e+002;-5.768955e-001;2.490446e+003;1.255592e-001;7.674133e+002;3.833832e-001;-1.457404e+002;-5.483426e-001;-1.295046e+001;-7.408644e-001;2.206683e+001;5.078163e-001;5.917822e-002;6.148495e-001;-1.490396e-002;-7.108313e-001;7.508726e-002;6.063030e-001;3.226385e+001;5.452038e-001;2.420273e+000;5.675052e+000;1.729904e+001;6.905264e-001;-6.679415e+000;-2.110886e+000;-9.320922e+000;1.972366e+001;4.113319e-003;8.059956e-003;7.728210e-003;2.506964e+000;1.694915e+000;1.716667e-001;9.788031e-002;3.400000e-001;4.425898e-001;-5.062936e+001
