name;label;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp;label_2;label_3
'03-01-03-01-02-01-21';hap;0.0;23.779729999999997;0.1288202;22.47286;23.28536;26.08172;3.60886;50.03407;21.94375;49.05769;31.56802;0.3333747;1.3029030000000001;0.009146106;0.09486774;0.7209475999999999;0.7118015000000001;7.054922;5.202889;5.233562;3.07262;0.15357739999999998;1.624563;15.1106;1.2354040000000002;-0.31755409999999995;-49.13409;14.13454;0.9235026;1.455798;8.760182;0.03880024;1.043085;1.8300150000000002;0.7768019;2.2460240000000002;1.7693279999999998;3.367376;1.220331;19.425420000000006;0.48187959999999996;541.053;0.5055635;1164.028;0.21277680000000002;-121.052;-0.8017995;1583.9589999999994;0.2240165;815.9399;0.308623;-123.5652;-0.7446731;2602.832000000001;0.1279156;729.3456;0.3024716;-125.2298;-0.7190033;-11.482560000000001;-0.6504778;21.10783;0.3800173;0.07441827;0.4497986;-0.01409952;-0.7709706000000001;0.34245190000000003;0.8623453000000001;32.86801;0.4239942;-4.6666300000000005;-3.680555000000002;22.11983;0.6578946999999999;-4.243047;-3.8506669999999996;-1.763411;10.62867;0.04239012;0.005002297;0.02798065;1.8970189999999998;0.8241758;0.4866667000000001;0.4786323;0.5275;0.4347629;-35.247859999999996;pos;not
'03-01-03-01-02-01-22';hap;0.0;35.03138;0.07215585;32.158229999999996;35.85494;37.6338;5.475578;18.152260000000002;14.94328;25.3257;11.96468;0.18502290000000002;1.269987;0.004907945;0.04063641;0.4008044;0.39589650000000004;4.070533999999999;2.361781;4.9433690000000015;2.396159;0.06238282;1.3563180000000001;11.82545;1.336379;3.692396;3.4596169999999997;0.8390748;15.57125;2.185907;6.331794;0.02971089;1.280648;1.0698590000000001;0.7114520999999999;7.340174;0.46647209999999995;6.6433;1.328858;20.646810000000002;0.4081909;520.6758;0.4849305999999999;1222.846;0.27110359999999994;-147.1589;-0.5749347;1494.2120000000002;0.1839408;878.9325;0.4179501000000001;-130.2675;-0.6817314;2547.393;0.12369100000000001;830.8555;0.6135337;-133.0637;-0.6398418;-10.46452;-0.6568176;21.27581;0.3871077;0.1322872;0.2219297;-0.01410306;-0.7366078;0.15501600000000001;0.443143;25.96121;0.5525548000000001;-0.2152964;-67.95116;-4.339811;-4.1460550000000005;-4.71328;-4.073213;-2.851775;11.71776;0.06004029;0.008236675;0.0075400990000000015;2.292264;1.162791;0.3175;0.1697609;0.416;0.4614152;-43.476620000000004;pos;not
'03-01-03-01-02-01-23';hap;0.0;32.84285;0.05809674;31.42455;33.37733;34.55704;3.13249;43.98707;10.06335;16.868389999999998;20.06105;0.25421350000000004;1.397229;0.00200271;0.01869106;0.6275696;0.6255668000000001;6.534014;3.028773;6.976699000000001;4.741147;0.11593110000000001;1.5492620000000001;11.28325;1.4784389999999998;1.691601;7.277133;6.775075999999999;1.6408459999999998;4.084906;2.410927;0.04354545;0.9269983;1.174225;0.6119806;5.292396;0.7282128000000001;6.221583;1.496237;16.89976;0.3590443;546.3257;0.5357103;1162.615;0.2509908;-145.1829;-0.592791;1529.026;0.21288379999999998;836.0536;0.3152029000000001;-135.6867;-0.64427;2529.972;0.126375;644.3929;0.24186570000000002;-136.7267;-0.6289198;-9.947425;-0.6103879;17.345110000000002;0.3754906;0.1120509;0.3258518;-0.009162018000000001;-1.009172;0.3151236;0.5474416;26.81955;0.5154167000000001;-1.567331;-10.496369999999999;14.428579999999998;1.0333729999999999;0.7391113;17.22898;-2.003031;10.74992;0.07949537;0.01568685;0.01262828;2.7950310000000003;0.6309149000000001;0.55;0.21;0.6733333;0.4266406;-38.637209999999996;pos;not
'03-01-03-01-02-01-24';hap;0.0;37.28171;0.06747793;34.72175;37.144420000000004;39.39841;4.676662;27.14532;15.01321;32.18865;15.70405;0.16304849999999999;1.3370520000000001;0.0028480640000000004;0.0139516;0.3508015;0.3479534;3.771086;2.31;4.245393;2.9425220000000003;0.05562624;1.598792;11.07114;1.53511;-1.433749;-9.675438;-2.076006;-5.594876999999999;-5.617905;-2.242227;0.02756576;1.1571120000000001;1.135189;0.8382451999999999;7.6161369999999975;0.6255893;7.196323;1.400682;18.92325;0.424422;481.1855;0.45334409999999997;1213.065;0.1881932;-156.4101;-0.5116196;1448.6270000000006;0.17370329999999998;875.5164;0.3635615;-131.6121;-0.6782132;2476.304;0.1089098;732.3082;0.5189533;-134.3443;-0.635749;-9.056989;-0.8357059000000001;19.70265;0.34234109999999995;0.1314405;0.1770293;-0.01065671;-0.8511820999999999;0.14111110000000002;0.6988405;26.84434000000001;0.5455013000000001;-10.05071;-1.781871;-4.816071;-3.764308;-15.3707;-0.9949;-1.621255;8.229709;0.11533110000000002;0.01070501;0.009712595;2.292264;1.453488;0.242;0.13467;0.3533333;0.43976000000000004;-44.984140000000004;pos;not
'03-01-03-01-02-02-01';hap;0.0;26.41435;0.07594141;24.86156;26.16234;27.985390000000002;3.1238330000000003;232.1839;310.0219;35.141490000000005;20.53688;0.16965020000000006;1.181946;0.005577546;0.0188129;0.36667859999999997;0.361101;4.241097;2.725911;3.391404;2.090051;0.05636133;1.245108;11.40674;1.622958;7.742928;1.184312;10.04697;1.359499;3.1041630000000002;4.477551;0.04131984;0.7598687;1.398493;0.7373717;4.5147580000000005;0.6187976;3.618215;1.249156;20.12108;0.41238640000000004;432.5231;0.4623964;1171.635;0.2069241;-129.9904;-0.7168428000000001;1372.579;0.20513789999999998;861.7001;0.3220768;-132.3711;-0.6702142;2428.201;0.1094403;625.0879;0.3880935;-134.4854;-0.6382616;-13.03717;-0.5503916;20.96347;0.4019592;0.08391692;0.3032224;-0.01534873;-0.6853140999999999;0.1286902;0.41799899999999995;30.78963;0.358954;5.817232;1.668936;16.45233;0.9935726;-4.205945;-4.298311;-1.640518;10.25555;0.04583868;0.01168617;0.01551446;2.168022;0.8241758;0.4366667;0.32724440000000005;0.565;0.44014200000000003;-44.4327;pos;not
'03-01-03-01-02-02-02';hap;0.0;37.11605;0.1483418;34.019259999999996;37.41749;41.054559999999995;7.035305;129.275;93.11458;11.5846;11.393989999999999;0.27644240000000003;1.503356;0.01101069;0.03440098;0.4660437;0.45503299999999997;6.369664;3.742296;5.571351;3.451276;0.11444560000000001;1.6583990000000002;11.285839999999999;1.293521;-1.0934139999999999;-14.74651;4.558701999999999;2.455806;-6.753342999999999;-2.7539849999999997;0.04129203;1.2425549999999999;1.3863809999999999;0.8491064;5.625127;0.9714735000000001;6.459262;1.5170139999999999;15.364670000000002;0.5117622000000001;534.6218;0.4967354000000001;1070.187;0.2834317;-140.7474;-0.62148;1608.1789999999999;0.189858;748.1199;0.47873509999999997;-121.0422;-0.7513414;2644.975;0.12672719999999998;851.1045;0.9404808000000001;-122.8353;-0.7191221999999999;-8.315149;-0.8383921999999999;17.96463;0.4103767;0.1276351;0.24344429999999997;-0.0102956;-1.2746680000000001;0.2633379;0.8173716999999999;21.39661;0.6893057;-11.934989999999999;-1.5916780000000001;4.854558;3.081387;-23.08634;-0.7011434;-2.908672;9.775616000000001;0.07304152;0.005215251;0.006005582;2.150538;1.362398;0.306;0.20905500000000002;0.404;0.4663303;-38.46063;pos;not
'03-01-03-01-02-02-03';hap;0.0;31.4805;0.2112005;25.568820000000002;33.15762;35.215559999999996;9.646749;124.1508;159.3461;90.1877;15.708;0.24620720000000001;1.269809;0.001033966;0.06783893;0.4577529;0.456719;6.162625;4.445849;6.463706;3.6500019999999997;0.1160846;1.490337;11.90576;1.2601930000000001;3.153611;4.156511;1.450085;8.347513000000001;3.517968;3.587621;0.05114388;0.9530565000000001;1.495127;0.5843983;4.407223999999999;1.113266;4.799459;1.8450630000000001;19.57668;0.4291638;620.2361;0.49056530000000004;1042.535;0.2020094;-139.5291;-0.6343337;1669.2020000000002;0.2097908;797.3348;0.4099624;-134.8097;-0.6402034000000001;2627.216;0.1566932;751.1849;0.3986479;-136.5568;-0.6146454;-12.6132;-0.5192508;21.12593;0.32321659999999997;0.11558969999999999;0.212265;-0.01658468;-0.7360948;0.301097;0.5769149;24.47757;0.5104197;6.222439;2.13205;5.256721;3.029506;-1.466436;-11.66638;-1.017664;11.72608;0.09696011;0.01547729;0.02555424;2.005731;1.453488;0.236;0.1939691;0.428;0.4592340999999999;-38.923;pos;not
'03-01-03-01-02-02-04';hap;0.0;38.8137;0.09392592;35.4098;38.71133;41.0862;5.676399;112.3552;111.5125;43.75908;47.54981;0.2796648;1.359114;0.0029010629999999997;0.01532375;0.571994;0.5690929;8.520942999999999;5.057802;6.0841160000000025;3.983636;0.12638139999999998;1.609416;10.06907;1.495074;-2.3090319999999998;-6.9385179999999975;3.062243;3.8763739999999998;-8.732555;-2.23453;0.03115021;1.3069899999999999;1.20439;0.8627728000000001;7.720439;0.5026392;7.48331;1.3266790000000002;19.669539999999998;0.3833765;552.564;0.42708270000000004;1209.066;0.2080627;-154.2898;-0.5288877;1604.4229999999998;0.1690651;752.5039999999997;0.4635164000000001;-135.2801;-0.6447560999999999;2781.0879999999997;0.079069;647.9117;0.8029930999999999;-137.315;-0.6142413000000001;-9.306416;-0.7377832;19.43756;0.4847077;0.1348848;0.2097976;-0.01283992;-1.0324719999999998;0.335082;0.6536693;23.47476;0.4883105;-13.84958;-1.403443;4.6848529999999995;3.939798;-30.20357000000001;-0.5703822;-1.8397689999999998;9.10064;0.09129237;0.009939694;0.01799154;2.339181;1.186944;0.2875;0.18457720000000002;0.426;0.44088999999999995;-38.70238;pos;not
'03-01-03-01-02-02-05';hap;0.0;28.534940000000002;0.2381106000000001;21.84494;29.992440000000002;32.27629;10.43135;68.21884;85.46205;46.16415;4.822849;0.20580679999999998;1.205943;0.00828535;0.06334153;0.41043850000000004;0.4021532;3.536892;2.313749;4.2923540000000004;2.307923;0.08038431;1.524044;15.929120000000001;1.175583;6.49046;2.150228;8.376204;1.300334;1.7290990000000002;9.775814;0.03979505;1.1369120000000001;1.578085;0.7158926;3.143791;1.450186;2.5418979999999998;2.334635;18.21988;0.3647196;608.9779;0.4944362;1132.0919999999999;0.2387697;-123.5889;-0.7679931999999999;1642.444;0.2396208;784.0406;0.3440018;-122.5847;-0.7466781;2696.14;0.12986889999999998;647.6324;0.41028580000000003;-124.1231;-0.7171522;-11.80287;-0.6129066;19.8875;0.3940335;0.09105327;0.4894547;-0.0153805;-0.949042;0.177265;0.7845795;30.30467;0.48180829999999997;-1.3924020000000001;-10.63715;11.80144;0.9317554;-9.386830999999999;-2.190832;-11.73497;22.55226;-0.004459067;0.006434825;0.01285837;2.393617;1.078167;0.3775;0.3119595;0.422;0.4314348;-42.43724;pos;not
'03-01-03-01-02-02-06';hap;0.0;37.75716;0.08432968;35.88904;38.10003;40.116009999999996;4.226974;32.190090000000005;15.32533;14.6623;1.382948;0.22542440000000002;1.3913;0.01126757;0.06491942;0.3729752;0.36170759999999996;4.527972;3.153571;4.5451559999999995;2.851408;0.06897479;1.6015139999999999;9.000351;1.720984;-9.648264;-1.877836;8.550161;1.573893;-7.250118;-2.318178;0.02343876;1.212148;1.073555;0.7815638;7.540027;0.7041013;3.759467;3.188017;10.22057;0.925374;529.2823;0.5043310999999999;1070.406;0.24799870000000002;-156.4389;-0.5217658;1598.4289999999999;0.1825825;692.0062;0.3885494;-122.9925;-0.7532094;2580.395;0.12060630000000001;777.2878;0.4013961;-123.2802;-0.7464879;-6.903503999999999;-0.8976565000000001;15.553579999999998;0.4658522;0.1158119;0.3223031;-0.01199308;-1.024238;0.1616684;0.7677288000000001;22.63619;0.4927852;-20.59648;-0.9683533000000001;8.42052;2.064356;-22.44183;-0.698852;0.8461199;8.620194999999999;0.05790007;0.004990914;0.006268001;1.754386;0.8902078000000001;0.45;0.1392839;0.4875;0.4349353;-41.43128;pos;not
'03-01-03-01-02-02-07';hap;0.0;31.33554;0.1163817;30.06112000000001;32.35497;33.3197;3.258579;71.06618;95.03184;39.288470000000004;24.68656;0.1940699;1.148863;0.01910998;0.06196119;0.4098059;0.39069590000000004;4.2784629999999995;3.140391;3.723587;2.440307;0.06838682;1.44833;13.663879999999999;1.260389;1.7043840000000001;6.413067;10.85617;1.1391209999999998;4.531181;4.204187999999999;0.04090963;0.9482853000000001;1.358493;0.9628773000000002;4.831245;0.9075664000000001;0.8740341;7.3795699999999975;16.18635;0.5069278;537.5662;0.47434740000000003;1137.424;0.213274;-129.8278;-0.7104285;1573.7620000000006;0.2174357;805.922;0.36968609999999996;-128.4926;-0.6918345;2549.63;0.13788989999999998;744.6808;0.6663591999999999;-129.3342;-0.6787215;-11.71128;-0.4734406;20.3874;0.30834920000000005;0.09366737;0.4062094;-0.02078022;-0.5361471;0.1644544;0.5981103;29.80573;0.369797;-1.2500040000000001;-9.539577;14.5473;1.143382;-8.594414;-2.725117;-5.216056;13.28251;0.006969839;0.008996746;0.0072628519999999985;1.769912;0.5988024000000001;0.65;0.31;0.6633334;0.4000278;-43.34158;pos;not
'03-01-03-01-02-02-08';hap;0.0;34.714490000000005;0.07865801;31.99243;34.79845;37.47044;5.47801;79.38483000000002;75.8614;26.12827;38.09024;0.20216779999999998;1.43346;0.009136179;0.02733839;0.3568104;0.3476743;5.021611;2.650399;4.224885;3.032209;0.06991603;1.590841;14.4924;0.9156591999999999;3.977188;4.131634;13.378739999999999;0.9323679;3.72557;4.501622;0.02847521;1.183359;1.159727;0.8039748000000001;6.491229;0.7899062;8.371727;1.19999;18.008860000000006;0.5027595;519.259;0.4257975000000001;1192.5839999999996;0.19362349999999998;-138.3699;-0.6369901;1593.911;0.1610106;764.2127;0.4092874;-128.4637;-0.6879389;2651.794000000001;0.09483764;879.5309;0.6228828000000001;-129.7946;-0.6672956;-11.23042;-0.6814325;19.52139;0.4062788;0.10265619999999999;0.3128282;-0.0124717;-0.7485824000000001;0.1690286;0.7294819;25.72407;0.45736000000000004;-4.593247;-4.527217;13.97994;1.319421;-11.09586;-1.428499;-13.336;23.83858;-0.01206501;0.008577845;0.007086726999999998;1.754386;0.8902078000000001;0.4366667;0.27353649999999996;0.4975;0.4651545;-41.508140000000004;pos;not
'03-01-03-01-02-02-09';hap;0.0;26.77716;0.2957909;23.893829999999998;25.06745;26.56025;2.666414;34.78585;33.830659999999995;58.974680000000006;0.0;0.1575771;1.2356049999999998;0.01193545;0.02510869;0.3139437;0.3020082000000001;3.690866;2.2567369999999998;3.982589;3.2687060000000003;0.05032492;1.376585;14.026929999999998;1.33225;0.9181894;16.369120000000002;10.78112;1.106201;5.868844999999999;1.8013130000000002;0.04030329;1.217388;1.571968;0.5994486;2.829885;1.377406;2.5988279999999997;2.632204;18.40769;0.5814394;878.1625;0.33461929999999995;1202.515;0.42408850000000003;-122.3452;-0.7644934;1844.126;0.134327;909.3672;0.2645824;-121.4569;-0.7607067;2930.105;0.1236344;867.6969;0.3829236;-122.9992;-0.7359210999999999;-9.794867;-1.067539;17.28458;0.6935201;0.06704618;0.6444741;-0.00934403;-1.58074;0.1161979;0.5491996;27.99645;0.7389023;-1.011911;-19.63081;19.29147;0.6152163;4.375236;3.36714;-3.027869;12.5036;0.03759964;0.009711695;0.004172905;2.601156;0.5865103;0.71;0.32;0.6466666;0.4360683;-45.18503;pos;not
'03-01-03-01-02-02-10';hap;0.0;39.08564000000001;0.0859789;35.8829;40.21722000000001;41.54017;5.657272;141.1936;194.888;129.0687;166.5842;0.5030372000000001;1.323599;0.02680222;0.07280956;1.124534;1.097731;12.23293;7.898211999999999;13.78749;6.455988;0.3201421;1.495317;11.51003;1.1824729999999999;-1.7354450000000001;-8.386372;6.8293740000000005;1.4868219999999999;-10.54673;-1.2847680000000001;0.05116059;1.297042;1.062898;0.7841352;7.514239999999999;0.5547791;9.890696;0.9171332;15.75636;0.6335152;553.6514;0.48434679999999997;1073.07;0.24324139999999997;-158.2491;-0.4868697;1583.565;0.2145258;772.1478;0.3490759;-128.4437;-0.6918886;2589.217;0.14651270000000002;704.4188;0.3264619;-129.3061;-0.6791246999999999;-11.9974;-0.7375764;20.22981;0.5100284;0.1180011;0.2440495;-0.016994;-0.4679842000000001;0.7819698;0.600256;23.27279;0.5025801999999999;-9.862041;-1.7773459999999999;4.787669;2.396464;-15.60984;-0.8360358;-4.080273;9.838804;0.04565141;0.002254077;0.02236277;2.108434;0.6116208000000001;0.64;0.24;0.6466666;0.400777;-30.57886;pos;not
'03-01-03-01-02-02-11';hap;0.0;27.187440000000002;0.13795179999999999;23.58954;26.78452;31.45986;7.8703210000000015;148.1837;154.6791;43.33258;26.16938;0.16116370000000002;1.377126;0.00856203;0.0168792;0.3808106;0.37224850000000004;2.413248;1.6865849999999998;2.903979;2.097239;0.06358907;1.490486;13.58857;1.221517;14.26113;0.6707554;10.8016;0.9523684000000001;8.064039;1.314805;0.05568913;1.604671;1.163414;0.7182494;4.854888;0.6059003000000001;4.747707;1.085315;26.337840000000003;0.3068818;474.8407;0.4333119000000001;1154.343;0.2622339;-133.0479;-0.68729;1428.52;0.1827262;939.1567;0.4562923;-136.4517;-0.6282918000000001;2451.044;0.09543236;593.602;0.2953044;-138.7358;-0.5947216;-15.90595;-0.5266071;24.80957;0.36056309999999997;0.06389854;0.6405107;-0.01690033;-0.5992016;0.1634948;0.5718012;30.069709999999997;0.46445559999999997;13.463679999999998;0.8727468;10.6081;1.472233;1.8767330000000002;7.130881;-13.47352;23.52719;-0.01311176;0.008079366;0.01152633;1.2422360000000001;0.9584665000000001;0.36;0.287054;0.495;0.4364344;-42.65797;pos;not
'03-01-03-01-02-02-12';hap;0.0;34.803129999999996;0.08073479;32.48747;33.751490000000004;37.63261;5.145144999999999;37.64579000000001;19.9493;13.95713;9.122294;0.2889211;1.2686309999999998;0.01572555;0.04484118;0.638366;0.6226404000000001;8.779494999999999;4.501087999999998;6.562438;4.1094599999999994;0.09852125;1.426865;13.86854;1.017046;-1.9766599999999999;-6.235945;7.698842999999999;1.79286;-4.586031;-3.804;0.0224459;1.090754;0.9431269;0.783725;8.225928999999999;0.3998738;5.438614;1.343127;16.00539;0.4337915;478.4291;0.5109906;1087.319;0.2027702;-139.4943;-0.6386062;1491.8629999999994;0.20741729999999997;739.8807;0.42558149999999995;-121.9382;-0.7498062;2526.988;0.13222820000000002;584.4995;0.5713060999999999;-123.3041;-0.7275583999999999;-9.988809;-0.616078;18.622629999999997;0.3779671;0.1152325;0.25996729999999996;-0.01235885;-0.6821069000000001;0.2285419;0.5816205;26.27492;0.43450959999999994;-7.5642619999999985;-1.82801;11.22728;1.700331;-13.78573;-1.512497;-3.0354360000000002;11.0354;0.06979914;0.006656496;0.004936042;1.88172;0.5449590999999999;0.77;0.31;0.6933333;0.4030164;-38.633559999999996;pos;not
'03-01-03-01-02-02-13';hap;0.0;31.434759999999997;0.1340983;27.73583;30.94029;35.74553;8.009692999999999;23.2356;9.332484;71.05838;14.48603;0.1948351;1.346375;0.006728087;0.02054376;0.41287959999999996;0.40615159999999995;4.991164;3.436114;5.012012;3.171173;0.0821929;1.5227;10.18034;1.469602;7.052956;1.257213;6.234654;2.0498689999999997;6.291926;1.840275;0.05602157;1.2852569999999999;1.595024;0.8826603999999999;4.473764;0.7629003000000001;5.852017;1.5838020000000002;21.43993;0.4100641;582.1224;0.4723209;1153.062;0.2402134;-144.9518;-0.6007686;1587.168;0.1968231;821.2495;0.3097572;-130.1962;-0.688775;2644.544000000001;0.150197;622.6053;0.2630105;-132.9974;-0.6476017;-11.00425;-0.4820002000000001;21.98977;0.31221709999999997;0.10483210000000001;0.3869067;-0.01135513;-1.02823;0.20494279999999998;0.595779;25.82546;0.42380609999999996;2.214334;4.959453;0.9896656999999999;16.90782;-0.5774838000000001;-26.753190000000004;-8.155371;17.70534;0.007553336;0.01061979;0.01041862;2.507837;0.9554140999999999;0.3833333;0.25037750000000003;0.6366666999999999;0.3953339;-42.41591;pos;not
'03-01-03-01-02-02-14';hap;0.0;41.413709999999995;0.11727409999999999;39.93009;42.698;44.680440000000004;4.750355;145.3001;129.6425;40.72789;6.508039;0.2572834;1.340495;0.001033966;0.01848015;0.6066497;0.6056157;6.216961;3.6321209999999997;4.887156;2.508337;0.1222788;1.4388040000000002;5.854158;2.222061;-0.9162208000000001;-13.0908;1.6531740000000001;6.883893;-9.546446000000001;-2.192073;0.04880394;1.296251;1.264561;0.8139406;6.789700999999999;0.7118717;10.35478;0.9854871;16.31021;0.5593664;629.0139;0.45482559999999994;1120.808;0.27098720000000004;-155.8396;-0.507559;1645.856;0.1857967;745.5646;0.4869268;-132.9093;-0.6529375;2732.32;0.10063330000000001;694.4249;0.7567562;-133.7837;-0.6385145999999999;-9.672708;-0.8006071;18.502;0.4226818;0.1471429;0.201898;-0.0122644;-1.092954;0.3172096;0.4748615;16.258470000000006;0.8142087;-8.888453;-1.7297529999999999;0.4144772;41.85819;-29.4763;-0.7798957;-0.6177374;7.046782;0.1196742;0.01640323;0.016213299999999996;2.0231209999999997;1.1730209999999999;0.3075;0.1492272;0.418;0.4511053;-38.6809;pos;not
'03-01-03-01-02-02-15';hap;0.0;26.52713;0.0981558;23.970010000000002;26.44872;28.687590000000004;4.717583;128.4483;162.5919;21.92985;10.450439999999999;0.25745949999999995;1.383558;0.01140921;0.02812593;0.5824767;0.5710675000000001;7.346775;4.4861260000000005;9.870214;7.298214999999999;0.1044731;1.513026;17.02727;0.8474540999999999;0.06405488;227.0746;11.76879;0.874531;7.144067999999999;1.5836350000000001;0.0298122;0.9521951999999999;1.6456389999999999;0.6973636999999999;3.544622;0.6684304;2.333845;1.732778;14.02237;0.5455471;654.3246;0.4428937;1157.951;0.235413;-134.9629;-0.6798126999999999;1722.1870000000001;0.1936475;784.9023;0.25852970000000003;-135.2927;-0.6575018;2694.25;0.1288375;846.8469;0.4046537;-136.4076;-0.6408661999999999;-8.226832;-0.5747719;15.27166;0.3317792;0.04413104;0.8407838;-0.01181652;-0.7985946999999999;0.2791357;0.5550041;31.34552;0.3996498;-10.68694;-1.4376520000000002;17.09724;0.7841716;4.557664;3.5775230000000002;-9.980747000000001;19.05339;0.00849786;0.0052806630000000005;0.0154268;2.339181;0.8902078000000001;0.38;0.34185770000000004;0.54;0.46599359999999995;-39.38344;pos;not
'03-01-03-01-02-02-16';hap;0.0;35.53147;0.08686408;33.11332;36.80133;38.2929;5.179581;146.496;110.9388;20.65846;10.181569999999999;0.25900229999999996;1.378031;0.002246385;0.02531872;0.5155439;0.5132976;6.630886;5.454504;6.493659;5.6745160000000014;0.11598330000000001;1.6620560000000002;10.2599;1.7787369999999998;2.881911;5.0930599999999995;4.486999;2.901282;-2.223464;-7.6936740000000015;0.03055342;1.037663;1.139716;0.7382576;6.1396510000000015;0.807737;8.794066;1.177908;19.656589999999998;0.6193536999999999;547.9576;0.4130104;1163.328;0.28500359999999997;-137.1246;-0.6662889;1622.97;0.1591719;889.9608;0.5120705;-129.7929;-0.6815011999999999;2657.131;0.11185360000000001;931.1865;0.4443874;-130.5008;-0.6700775999999999;-10.922989999999999;-0.7685748;19.418029999999998;0.5285016;0.1236604;0.20386729999999997;-0.01899982;-0.6216779;0.2866111;0.7603888000000001;24.91208;0.7165938000000001;-2.913259;-6.68993;6.411882;2.932609;-13.99891;-1.485495;-2.980275;10.15043;0.09364609;0.01333274;0.01573982;2.1857919999999997;0.8310249;0.45666670000000004;0.1111555;0.5425;0.43996450000000004;-38.046009999999995;pos;not
